19,22,1.0
20,21,0.83516484
60,64,0.76086956
111,112,0.84821427
135,139,1.0
139,141,1.0
143,150,1.0
144,145,0.99264705
166,167,1.0
175,176,0.88372093
178,179,1.0
231,235,0.9852217
237,423,1.0
238,422,1.0
249,500,0.7
263,265,1.0
289,554,1.0
312,379,1.0
315,320,0.85604113
322,328,0.85314685
323,324,0.9315866
325,329,0.74059665
326,327,0.7595339
329,330,0.7133593
331,332,0.816839
333,334,0.94219655
357,358,0.7894737
375,381,0.7019608
377,386,0.7189097
383,385,0.8406466
396,397,0.8780488
406,407,1.0
417,463,1.0
431,433,0.98550725
445,447,0.89788055
450,451,0.98125
506,507,0.796875
508,551,0.75
550,551,0.75
569,570,0.7387387
580,581,0.98194224
586,587,0.87234044
594,595,0.9261364
614,616,1.0
642,643,1.0
688,718,1.0
689,719,1.0
690,720,1.0
691,721,1.0
746,748,0.8235294
751,752,0.8611111
754,755,0.74583334
785,786,1.0
796,797,0.75757575
