358,366,-2147440770,-2147440738,65
370,380,-2147440738,-2147440654,65
383,389,-2147440654,-2147440628,65
393,471,-2147440628,-2147440292,65
475,573,-2147440292,-2147439825,65
577,595,-2147439825,-2147439736,65
599,654,-2147439736,-2147439512,65
658,662,-2147439512,-2147439503,65
666,680,-2147439503,-2147439449,65
683,720,-2147439449,-2147439314,65
725,821,-2147439314,-2147438973,65
824,912,-2147438973,-2147438684,65
925,936,-2147438684,-2147438636,65
945,959,-2147438636,-2147438580,65
962,965,-2147438580,-2147438573,65
975,980,-2147438573,-2147438559,65
984,1002,-2147438559,-2147438509,65
1005,1008,-2147438509,-2147438501,65
1018,1024,-2147438501,-2147438472,65
1028,1045,-2147438472,-2147438371,65
1048,1051,-2147438371,-2147438363,65
1058,1061,-2147438363,-2147438354,65
1064,1073,-2147438354,-2147438290,65
1077,1104,-2147438290,-2147438161,65
1109,1129,-2147438161,-2147438071,65
1132,1135,-2147438071,-2147438063,65
1139,1161,-2147438063,-2147437944,65
1164,1172,-2147437944,-2147437929,65
47,51,-2147437929,-2147437914,66
59,63,-2147437914,-2147437888,66
66,76,-2147437888,-2147437799,66
80,100,-2147437799,-2147437699,66
102,113,-2147437699,-2147437628,66
117,210,-2147437628,-2147437030,66
214,271,-2147437030,-2147436670,66
276,316,-2147436670,-2147436483,66
321,330,-2147436483,-2147436438,66
335,344,-2147436438,-2147436393,66
348,364,-2147436393,-2147436336,66
367,370,-2147436336,-2147436328,66
373,376,-2147436328,-2147436321,66
379,382,-2147436321,-2147436314,66
385,398,-2147436314,-2147436264,66
401,409,-2147436264,-2147436249,66
34,37,-2147436249,-2147436237,68
44,59,-2147436237,-2147436159,68
62,69,-2147436159,-2147436127,68
72,80,-2147436127,-2147436078,68
98,130,-2147436078,-2147435936,68
135,212,-2147435936,-2147435553,68
219,276,-2147435553,-2147435268,68
280,295,-2147435268,-2147435213,68
298,301,-2147435213,-2147435205,68
304,307,-2147435205,-2147435198,68
315,325,-2147435198,-2147435153,68
328,336,-2147435153,-2147435138,68
65,70,-2147435138,-2147435112,69
73,79,-2147435112,-2147435085,69
87,134,-2147435085,-2147434828,69
139,205,-2147434828,-2147434524,69
212,272,-2147434524,-2147434289,69
276,291,-2147434289,-2147434234,69
294,297,-2147434234,-2147434226,69
300,303,-2147434226,-2147434219,69
312,322,-2147434219,-2147434174,69
325,333,-2147434174,-2147434159,69
60,84,-2147434159,-2147434066,70
89,144,-2147434066,-2147433808,70
149,161,-2147433808,-2147433766,70
166,225,-2147433766,-2147433511,70
231,291,-2147433511,-2147433254,70
296,309,-2147433254,-2147433208,70
313,328,-2147433208,-2147433153,70
331,334,-2147433153,-2147433145,70
337,340,-2147433145,-2147433137,70
343,346,-2147433137,-2147433129,70
349,352,-2147433129,-2147433122,70
357,370,-2147433122,-2147433061,70
374,379,-2147433061,-2147433052,70
382,399,-2147433052,-2147432964,70
402,410,-2147432964,-2147432949,70
43,108,-2147432949,-2147432575,71
111,162,-2147432575,-2147432306,71
165,168,-2147432306,-2147432299,71
171,178,-2147432299,-2147432276,71
181,189,-2147432276,-2147432261,71
35,39,-2147432261,-2147432241,73
51,83,-2147432241,-2147432086,73
88,94,-2147432086,-2147432069,73
98,113,-2147432069,-2147432014,73
116,119,-2147432014,-2147432006,73
121,124,-2147432006,-2147431999,73
127,135,-2147431999,-2147431965,73
138,146,-2147431965,-2147431950,73
3,7,-2147431950,-2147431937,75
10,16,-2147431937,-2147431912,75
19,33,-2147431912,-2147431862,75
47,56,-2147431862,-2147431817,75
33,40,-2147431817,-2147431778,76
43,56,-2147431778,-2147431686,76
60,69,-2147431686,-2147431647,76
73,82,-2147431647,-2147431605,76
86,95,-2147431605,-2147431563,76
99,107,-2147431563,-2147431519,76
111,181,-2147431519,-2147431131,76
207,248,-2147431131,-2147430915,76
253,322,-2147430915,-2147430538,76
331,401,-2147430538,-2147430193,76
406,417,-2147430193,-2147430143,76
421,431,-2147430143,-2147430098,76
434,447,-2147430098,-2147430061,76
454,463,-2147430061,-2147430042,76
467,532,-2147430042,-2147429719,76
34,48,-2147429719,-2147429662,77
52,69,-2147429662,-2147429559,77
72,88,-2147429559,-2147429466,77
94,112,-2147429466,-2147429386,77
115,133,-2147429386,-2147429306,77
137,160,-2147429306,-2147429218,77
163,239,-2147429218,-2147428904,77
244,254,-2147428904,-2147428858,77
259,274,-2147428858,-2147428800,77
281,304,-2147428800,-2147428694,77
309,324,-2147428694,-2147428631,77
329,339,-2147428631,-2147428586,77
344,359,-2147428586,-2147428523,77
364,374,-2147428523,-2147428478,77
379,395,-2147428478,-2147428402,77
400,410,-2147428402,-2147428348,77
415,440,-2147428348,-2147428207,77
47,65,-2147428207,-2147428133,78
68,74,-2147428133,-2147428121,78
39,43,-2147428121,-2147428107,79
47,57,-2147428107,-2147428040,79
60,70,-2147428040,-2147427946,79
74,95,-2147427946,-2147427852,79
100,170,-2147427852,-2147427559,79
175,178,-2147427559,-2147427549,79
181,185,-2147427549,-2147427531,79
187,194,-2147427531,-2147427510,79
196,204,-2147427510,-2147427495,79
108,117,-2147427495,-2147427463,80
119,124,-2147427463,-2147427444,80
126,130,-2147427444,-2147427430,80
132,135,-2147427430,-2147427421,80
149,162,-2147427421,-2147427318,80
169,217,-2147427318,-2147427069,80
220,230,-2147427069,-2147427007,80
233,244,-2147427007,-2147426929,80
249,327,-2147426929,-2147426485,80
330,391,-2147426485,-2147426157,80
394,465,-2147426157,-2147425796,80
470,561,-2147425796,-2147425359,80
565,611,-2147425359,-2147425147,80
614,632,-2147425147,-2147425076,80
635,640,-2147425076,-2147425051,80
644,711,-2147425051,-2147424783,80
714,728,-2147424783,-2147424703,80
732,837,-2147424703,-2147424123,80
840,845,-2147424123,-2147424082,80
848,853,-2147424082,-2147424039,80
856,865,-2147424039,-2147423989,80
868,877,-2147423989,-2147423938,80
880,884,-2147423938,-2147423915,80
887,891,-2147423915,-2147423892,80
904,908,-2147423892,-2147423865,80
911,918,-2147423865,-2147423832,80
921,926,-2147423832,-2147423811,80
929,934,-2147423811,-2147423796,80
937,941,-2147423796,-2147423780,80
949,953,-2147423780,-2147423742,80
957,1142,-2147423742,-2147422601,80
1151,1232,-2147422601,-2147422267,80
1235,1241,-2147422267,-2147422232,80
1244,1254,-2147422232,-2147422186,80
1257,1273,-2147422186,-2147422074,80
1276,1284,-2147422074,-2147422059,80
32,36,-2147422059,-2147422029,81
47,53,-2147422029,-2147422010,81
64,69,-2147422010,-2147421985,81
71,78,-2147421985,-2147421933,81
80,115,-2147421933,-2147421794,81
117,121,-2147421794,-2147421769,81
123,129,-2147421769,-2147421719,81
132,172,-2147421719,-2147421487,81
174,305,-2147421487,-2147420893,81
306,310,-2147420893,-2147420870,81
313,332,-2147420870,-2147420776,81
334,349,-2147420776,-2147420718,81
351,354,-2147420718,-2147420708,81
357,388,-2147420708,-2147420455,81
391,407,-2147420455,-2147420382,81
409,417,-2147420382,-2147420314,81
420,429,-2147420314,-2147420260,81
431,440,-2147420260,-2147420206,81
442,452,-2147420206,-2147420142,81
454,478,-2147420142,-2147419993,81
480,487,-2147419993,-2147419961,81
490,520,-2147419961,-2147419826,81
524,540,-2147419826,-2147419729,81
542,557,-2147419729,-2147419632,81
559,579,-2147419632,-2147419518,81
580,588,-2147419518,-2147419503,81
39,45,-2147419503,-2147419486,82
56,60,-2147419486,-2147419473,82
63,69,-2147419473,-2147419454,82
72,97,-2147419454,-2147419343,82
100,109,-2147419343,-2147419297,82
111,119,-2147419297,-2147419281,82
62,67,-2147419281,-2147419263,83
88,135,-2147419263,-2147419062,83
144,206,-2147419062,-2147418762,83
212,235,-2147418762,-2147418685,83
240,250,-2147418685,-2147418642,83
255,266,-2147418642,-2147418591,83
270,288,-2147418591,-2147418517,83
300,330,-2147418517,-2147418382,83
334,351,-2147418382,-2147418267,83
354,361,-2147418267,-2147418232,83
363,373,-2147418232,-2147418175,83
375,383,-2147418175,-2147418160,83
70,76,-2147418160,-2147418143,85
84,94,-2147418143,-2147418094,85
97,119,-2147418094,-2147417960,85
123,164,-2147417960,-2147417765,85
166,190,-2147417765,-2147417632,85
199,203,-2147417632,-2147417618,85
206,218,-2147417618,-2147417578,85
221,242,-2147417578,-2147417505,85
245,252,-2147417505,-2147417485,85
255,324,-2147417485,-2147417171,85
328,467,-2147417171,-2147416681,85
476,486,-2147416681,-2147416647,85
492,588,-2147416647,-2147416055,85
593,613,-2147416055,-2147415947,85
630,805,-2147415947,-2147415165,85
811,861,-2147415165,-2147414897,85
868,1399,-2147414897,-2147412293,85
1408,1677,-2147412293,-2147411044,85
1686,1712,-2147411044,-2147410900,85
1715,1718,-2147410900,-2147410876,85
1720,1728,-2147410876,-2147410861,85
36,39,-2147410861,-2147410850,86
77,96,-2147410850,-2147410787,86
101,115,-2147410787,-2147410766,86
150,169,-2147410766,-2147410726,86
171,178,-2147410726,-2147410703,86
49,52,-2147410703,-2147410698,87
55,60,-2147410698,-2147410667,87
63,74,-2147410667,-2147410603,87
78,95,-2147410603,-2147410512,87
106,136,-2147410512,-2147410344,87
144,233,-2147410344,-2147409968,87
238,366,-2147409968,-2147409225,87
372,538,-2147409225,-2147408383,87
545,551,-2147408383,-2147408364,87
553,561,-2147408364,-2147408349,87
30,53,-2147408349,-2147408227,88
43,65,-2147408227,-2147408180,89
36,54,-2147408180,-2147408145,90
35,58,-2147408145,-2147408057,91
74,114,-2147408057,-2147407878,91
117,129,-2147407878,-2147407832,91
131,141,-2147407832,-2147407793,91
143,146,-2147407793,-2147407779,91
163,201,-2147407779,-2147407616,91
215,427,-2147407616,-2147406893,91
433,664,-2147406893,-2147406103,91
668,680,-2147406103,-2147406039,91
692,791,-2147406039,-2147405530,91
37,130,-2147405530,-2147405172,93
133,146,-2147405172,-2147405125,93
150,184,-2147405125,-2147404995,93
188,230,-2147404995,-2147404739,93
237,258,-2147404739,-2147404643,93
283,378,-2147404643,-2147404135,93
394,450,-2147404135,-2147403867,93
453,493,-2147403867,-2147403729,93
496,533,-2147403729,-2147403591,93
537,808,-2147403591,-2147402711,93
813,836,-2147402711,-2147402615,93
843,857,-2147402615,-2147402524,93
863,875,-2147402524,-2147402436,93
878,917,-2147402436,-2147402131,93
921,925,-2147402131,-2147402104,93
932,1024,-2147402104,-2147401791,93
1033,1159,-2147401791,-2147401099,93
1167,1210,-2147401099,-2147400855,93
1219,1258,-2147400855,-2147400694,93
1275,1287,-2147400694,-2147400649,93
1290,1311,-2147400649,-2147400551,93
1314,1318,-2147400551,-2147400536,93
1321,1344,-2147400536,-2147400438,93
1348,1366,-2147400438,-2147400359,93
107,111,-2147400359,-2147400346,94
113,116,-2147400346,-2147400338,94
119,156,-2147400338,-2147400194,94
158,197,-2147400194,-2147400050,94
202,206,-2147400050,-2147400034,94
209,232,-2147400034,-2147399957,94
42,53,-2147399957,-2147399936,95
84,339,-2147399936,-2147399191,95
351,372,-2147399191,-2147399086,95
377,385,-2147399086,-2147399053,95
394,633,-2147399053,-2147398372,95
642,691,-2147398372,-2147398138,95
704,772,-2147398138,-2147397858,95
779,787,-2147397858,-2147397803,95
810,1602,-2147397803,-2147394936,95
1627,1652,-2147394936,-2147394851,95
1672,1716,-2147394851,-2147394679,95
1736,1760,-2147394679,-2147394577,95
1778,1834,-2147394577,-2147394315,95
1842,1924,-2147394315,-2147394024,95
1930,1956,-2147394024,-2147393922,95
1958,2006,-2147393922,-2147393471,95
2009,2037,-2147393471,-2147393292,95
2040,2099,-2147393292,-2147393010,95
2103,2113,-2147393010,-2147392971,95
2117,2124,-2147392971,-2147392944,95
2128,2137,-2147392944,-2147392905,95
2141,2147,-2147392905,-2147392878,95
2151,2157,-2147392878,-2147392851,95
2161,2167,-2147392851,-2147392824,95
2171,2195,-2147392824,-2147392718,95
2199,2223,-2147392718,-2147392612,95
2228,2280,-2147392612,-2147392359,95
2284,2325,-2147392359,-2147392151,95
2329,2335,-2147392151,-2147392114,95
2339,2345,-2147392114,-2147392077,95
2349,2355,-2147392077,-2147392040,95
2359,2369,-2147392040,-2147391991,95
2373,2382,-2147391991,-2147391952,95
2386,2395,-2147391952,-2147391913,95
2399,2413,-2147391913,-2147391844,95
2417,2431,-2147391844,-2147391781,95
2434,2454,-2147391781,-2147391711,95
2457,2477,-2147391711,-2147391641,95
2481,2499,-2147391641,-2147391516,95
2503,2509,-2147391516,-2147391489,95
2513,2522,-2147391489,-2147391466,95
2526,2599,-2147391466,-2147391140,95
2602,2692,-2147391140,-2147390984,95
2695,2703,-2147390984,-2147390969,95
59,78,-2147390969,-2147390949,96
82,88,-2147390949,-2147390931,96
91,95,-2147390931,-2147390917,96
99,113,-2147390917,-2147390736,96
115,120,-2147390736,-2147390727,96
76,90,-2147390727,-2147390645,97
94,108,-2147390645,-2147390563,97
111,130,-2147390563,-2147390473,97
138,159,-2147390473,-2147390389,97
163,186,-2147390389,-2147390301,97
189,201,-2147390301,-2147390249,97
205,212,-2147390249,-2147390210,97
220,258,-2147390210,-2147390012,97
262,314,-2147390012,-2147389801,97
323,333,-2147389801,-2147389738,97
340,402,-2147389738,-2147389344,97
405,599,-2147389344,-2147388299,97
602,611,-2147388299,-2147388251,97
614,624,-2147388251,-2147388196,97
627,710,-2147388196,-2147387837,97
714,746,-2147387837,-2147387679,97
749,774,-2147387679,-2147387497,97
778,856,-2147387497,-2147387161,97
866,899,-2147387161,-2147386940,97
902,910,-2147386940,-2147386892,97
913,942,-2147386892,-2147386637,97
945,963,-2147386637,-2147386545,97
966,1135,-2147386545,-2147385444,97
1139,1325,-2147385444,-2147384546,97
1328,1369,-2147384546,-2147384325,97
1372,1384,-2147384325,-2147384280,97
