21,28,1.000000,2,8,8,7,7
113,452,1.000000,1,26,26,20,20
136,163,0.993333,3,43,43,35,35
136,195,1.000000,2,43,45,35,35
163,195,1.000000,2,43,45,35,35
137,208,1.000000,2,9,7,7,7
196,5072,1.000000,1,9,9,9,9
198,200,1.000000,2,7,7,7,7
199,201,1.000000,2,7,7,7,7
242,243,0.966387,3,30,30,25,25
248,249,0.914286,3,15,17,13,14
259,417,0.960000,3,22,22,19,19
261,262,0.978142,3,95,88,87,85
267,433,1.000000,2,10,10,10,10
272,279,0.965517,3,7,7,7,7
275,443,1.000000,2,7,8,7,8
276,277,0.910112,3,53,52,43,42
284,812,0.909091,3,15,15,15,13
286,814,0.984127,3,14,14,14,14
296,297,0.946667,3,53,38,41,36
308,4749,0.923077,3,17,17,15,15
310,4750,0.958333,3,23,26,19,21
313,4753,1.000000,1,51,51,42,42
347,350,0.956204,3,124,104,97,84
360,2922,1.000000,2,6,6,6,6
422,423,0.977778,3,11,11,9,9
266,274,0.937500,3,9,7,7,6
266,432,1.000000,2,9,9,7,7
266,442,0.937500,3,9,7,7,6
266,4882,0.906250,3,9,1,7,1
274,432,0.812500,3,7,9,6,7
274,442,1.000000,2,7,7,6,6
274,4882,0.781250,3,7,1,6,1
432,442,0.937500,3,9,7,7,6
432,4882,0.906250,3,9,1,7,1
442,4882,0.781250,3,7,1,6,1
353,437,1.000000,1,17,17,13,13
353,447,1.000000,1,17,17,13,13
353,458,1.000000,1,17,17,13,13
353,475,1.000000,1,17,17,13,13
437,447,1.000000,1,17,17,13,13
437,458,1.000000,1,17,17,13,13
437,475,1.000000,1,17,17,13,13
447,458,1.000000,1,17,17,13,13
447,475,1.000000,1,17,17,13,13
458,475,1.000000,1,17,17,13,13
440,450,1.000000,2,12,12,12,12
486,487,0.904762,3,11,11,9,9
486,488,0.904762,3,11,11,9,9
487,488,1.000000,2,11,11,9,9
494,495,0.960000,3,13,12,12,11
502,503,0.962500,3,20,20,16,16
510,512,1.000000,2,12,12,10,10
549,550,1.000000,2,6,6,5,5
557,5563,0.957932,3,187,157,165,143
579,580,1.000000,2,11,11,11,11
585,586,1.000000,2,18,17,17,17
663,664,1.000000,2,42,39,26,27
669,7292,0.891803,3,41,35,34,28
687,690,0.922148,3,257,241,169,146
704,719,1.000000,2,12,11,10,10
705,709,1.000000,2,9,8,7,7
710,711,0.971698,3,26,26,22,22
714,715,1.000000,2,8,8,7,7
714,716,1.000000,2,8,8,7,7
715,716,1.000000,2,8,8,7,7
722,723,0.985714,3,22,22,16,16
735,736,1.000000,2,16,16,15,15
743,786,0.995261,3,54,54,28,28
744,787,1.000000,1,12,11,10,9
765,766,1.000000,2,12,13,12,12
767,768,1.000000,2,12,12,11,11
769,807,1.000000,2,12,11,11,10
770,805,1.000000,2,14,12,13,11
770,806,1.000000,2,14,12,13,11
770,808,1.000000,2,14,13,13,12
805,806,1.000000,2,12,12,11,11
805,808,1.000000,2,12,13,11,12
806,808,1.000000,2,12,13,11,12
772,816,1.000000,1,13,6,13,6
822,823,0.974359,3,11,11,11,11
854,865,1.000000,2,13,13,13,13
858,873,1.000000,2,14,14,10,10
859,874,0.986014,3,90,91,76,77
860,875,1.000000,1,12,12,9,9
862,877,0.992857,3,32,32,26,26
863,878,0.986667,3,19,19,15,15
