0,125,1.000000,1

1,126,1.000000,1

2,127,1.000000,1

10,135,1.000000,1

18,143,1.000000,1

19,144,1.000000,1

21,146,1.000000,1

23,148,1.000000,1

24,149,1.000000,1

25,150,1.000000,1

26,151,1.000000,1

31,156,1.000000,1

32,157,1.000000,1

33,158,1.000000,1

35,160,1.000000,1

36,161,1.000000,1

38,163,1.000000,1

40,165,1.000000,1

41,166,1.000000,1

48,173,1.000000,1

49,174,1.000000,1

50,175,1.000000,1

52,177,1.000000,1

53,178,1.000000,1

54,179,1.000000,1

55,180,1.000000,1

56,181,1.000000,1

57,182,1.000000,1

58,183,1.000000,1

59,184,1.000000,1

60,185,1.000000,1

63,188,1.000000,1

64,189,1.000000,1

65,190,1.000000,1

67,192,1.000000,1

68,193,1.000000,1

69,194,1.000000,1

70,195,1.000000,1

71,196,1.000000,1

72,197,1.000000,1

74,199,1.000000,1

75,200,1.000000,1

76,201,1.000000,1

77,202,1.000000,1

83,208,1.000000,1

84,85,0.961832,3

86,209,1.000000,1

87,210,1.000000,1

88,211,1.000000,1

89,212,1.000000,1

90,213,1.000000,1

96,219,1.000000,1

97,220,1.000000,1

98,221,1.000000,1

100,223,1.000000,1

102,225,1.000000,1

105,228,1.000000,1

106,229,1.000000,1

107,230,1.000000,1

109,232,1.000000,1

110,233,1.000000,1

111,234,1.000000,1

113,236,1.000000,1

114,237,1.000000,1

115,238,1.000000,1

116,239,1.000000,1

117,240,1.000000,1

118,241,1.000000,1

119,242,1.000000,1

120,243,1.000000,1

122,245,1.000000,1

123,246,1.000000,1

124,247,1.000000,1

