0,217,1.000000,1
0,3488,1.000000,1
217,3488,1.000000,1

1,218,1.000000,1
1,3489,1.000000,1
218,3489,1.000000,1

2,219,1.000000,1
2,3490,1.000000,1
219,3490,1.000000,1

3,5,1.000000,2
3,3283,1.000000,1
3,3285,1.000000,2
5,3283,1.000000,2
5,3285,1.000000,1
3283,3285,1.000000,2

4,6,1.000000,2
4,3284,1.000000,1
4,3286,1.000000,2
6,3284,1.000000,2
6,3286,1.000000,1
3284,3286,1.000000,2

7,3287,1.000000,1

8,3288,1.000000,1

9,3289,1.000000,1

10,3290,1.000000,1

11,3291,1.000000,1

12,3292,1.000000,1

13,3293,1.000000,1

14,3294,1.000000,1

15,3295,1.000000,1

16,3296,1.000000,1

17,3297,1.000000,1

18,3298,1.000000,1

19,3299,1.000000,1

20,3300,1.000000,1

21,3301,1.000000,1

22,3302,1.000000,1

23,3303,1.000000,1

24,3304,1.000000,1

25,3305,1.000000,1

26,3306,1.000000,1

27,3307,1.000000,1

28,3308,1.000000,1

29,3309,1.000000,1

30,3310,1.000000,1

31,3311,1.000000,1

32,3312,1.000000,1

33,3313,1.000000,1

34,3314,1.000000,1

35,3315,1.000000,1

36,3316,1.000000,1

37,3317,1.000000,1

38,3318,1.000000,1

39,3319,1.000000,1

40,3320,1.000000,1

41,3321,1.000000,1

42,3322,1.000000,1

43,3323,1.000000,1

45,3324,1.000000,1

46,3325,1.000000,1

47,3326,1.000000,1

48,3327,1.000000,1

49,3328,1.000000,1

50,3329,1.000000,1

51,3330,1.000000,1

52,3331,1.000000,1

57,3332,1.000000,1

58,3333,1.000000,1

62,3334,1.000000,1

63,3335,1.000000,1

64,3336,1.000000,1

65,3337,1.000000,1

66,3338,1.000000,1

67,3339,1.000000,1

68,3340,1.000000,1

69,3341,1.000000,1

70,3342,1.000000,1

71,3343,1.000000,1
71,3816,0.880952,3
3343,3816,0.880952,3

72,3344,1.000000,1

73,3345,1.000000,1

74,3346,1.000000,1

75,3347,1.000000,1

76,3348,1.000000,1

77,3349,1.000000,1

78,3350,1.000000,1

79,3351,1.000000,1

80,3352,1.000000,1

81,3353,1.000000,1

82,3354,1.000000,1

83,3355,1.000000,1

84,3356,1.000000,1

85,3357,1.000000,1

86,3358,1.000000,1

87,3359,1.000000,1

88,89,0.904762,3
88,3360,1.000000,1
88,3361,0.904762,3
89,3360,0.928571,3
89,3361,1.000000,1
3360,3361,0.904762,3

90,3362,1.000000,1

91,3363,1.000000,1

92,3364,1.000000,1

93,94,0.840909,3
93,3365,1.000000,1
93,3366,0.840909,3
94,3365,0.931818,3
94,3366,1.000000,1
3365,3366,0.840909,3

95,3367,1.000000,1

98,3368,1.000000,1

99,3369,1.000000,1

100,3370,1.000000,1

101,3371,1.000000,1

102,3372,1.000000,1

103,1988,0.971429,3
