100,101,0.837476,3

173,174,1.000000,2
173,176,1.000000,2
174,176,1.000000,2

194,198,0.882353,3

201,205,0.926316,3

204,206,0.807339,3

215,219,0.461297,3
215,232,0.505228,3
219,232,0.633030,3

217,221,0.476718,3

255,565,0.805031,3

259,265,1.000000,2
259,270,1.000000,2
265,270,1.000000,2

267,273,1.000000,2
267,525,1.000000,2
267,538,1.000000,2
267,547,1.000000,2
267,600,0.806283,3
267,620,1.000000,2
273,525,1.000000,2
273,538,1.000000,2
273,547,1.000000,2
273,600,0.806283,3
273,620,1.000000,2
525,538,1.000000,2
525,547,1.000000,2
525,600,0.806283,3
525,620,1.000000,2
538,547,1.000000,2
538,600,0.806283,3
538,620,1.000000,2
547,600,0.806283,3
547,620,1.000000,2
600,620,0.806283,3

268,539,0.844720,3

272,599,1.000000,2
272,619,1.000000,2
599,619,1.000000,2

275,606,0.894068,3
275,626,0.894068,3
606,626,1.000000,2

276,515,1.000000,2
276,528,1.000000,2
276,592,1.000000,2
515,528,1.000000,2
515,592,1.000000,2
528,592,1.000000,2

284,318,1.000000,2
284,454,1.000000,2
284,479,1.000000,2
284,663,1.000000,2
318,454,1.000000,2
318,479,1.000000,2
318,663,1.000000,2
454,479,1.000000,2
454,663,1.000000,2
479,663,1.000000,2

288,449,1.000000,2
288,474,1.000000,2
449,474,1.000000,2

289,450,1.000000,2
289,475,1.000000,2
450,475,1.000000,2

304,361,1.000000,2
304,523,1.000000,2
304,569,1.000000,2
304,583,1.000000,2
361,523,1.000000,2
361,569,1.000000,2
361,583,1.000000,2
523,569,1.000000,2
523,583,1.000000,2
569,583,1.000000,2

305,570,0.769231,3

254,307,0.735294,3
254,499,0.735294,3
307,499,1.000000,2

308,462,0.823944,3
308,488,0.823944,3
308,571,1.000000,2
462,488,1.000000,2
462,571,0.823944,3
488,571,0.823944,3

309,463,1.000000,2
309,489,1.000000,2
309,572,1.000000,2
309,605,1.000000,2
309,625,1.000000,2
463,489,1.000000,2
463,572,1.000000,2
463,605,1.000000,2
463,625,1.000000,2
489,572,1.000000,2
489,605,1.000000,2
489,625,1.000000,2
572,605,1.000000,2
572,625,1.000000,2
605,625,1.000000,2

310,464,1.000000,2
310,490,1.000000,2
310,573,1.000000,2
310,627,1.000000,2
464,490,1.000000,2
464,573,1.000000,2
464,627,1.000000,2
490,573,1.000000,2
490,627,1.000000,2
573,627,1.000000,2

277,311,1.000000,2
277,467,1.000000,2
277,493,1.000000,2
277,518,1.000000,2
