1,33,-2147483647,-2147483524,0
1,31,-2147483524,-2147483508,1
1,266,-2147483508,-2147482924,2
1,366,-2147482924,-2147482344,3
1,173,-2147482344,-2147482106,4
1,183,-2147482106,-2147481679,5
1,710,-2147481679,-2147481625,6
1,331,-2147481625,-2147481260,7
1,101,-2147481260,-2147481128,8
1,299,-2147481128,-2147480669,9
1,220,-2147480669,-2147480324,10
1,84,-2147480324,-2147480217,11
1,200,-2147480217,-2147479890,12
1,231,-2147479890,-2147479554,13
1,345,-2147479554,-2147477539,14
1,264,-2147477539,-2147477191,15
1,238,-2147477191,-2147476747,16
1,99,-2147476747,-2147476584,17
1,458,-2147476584,-2147475689,18
1,210,-2147475689,-2147475290,19
1,301,-2147475290,-2147474905,20
1,444,-2147474905,-2147474210,21
1,61,-2147474210,-2147474162,22
1,1453,-2147474162,-2147470607,23
1,169,-2147470607,-2147470402,24
1,1123,-2147470402,-2147468351,25
1,837,-2147468351,-2147465550,26
1,91,-2147465550,-2147465442,27
1,1057,-2147465442,-2147463887,28
1,653,-2147463887,-2147463020,29
1,200,-2147463020,-2147462757,30
1,133,-2147462757,-2147462577,31
1,2761,-2147462577,-2147458098,32
1,143,-2147458098,-2147457848,33
1,104,-2147457848,-2147457680,34
1,65,-2147457680,-2147457614,35
1,530,-2147457614,-2147456648,36
1,254,-2147456648,-2147455952,37
1,99,-2147455952,-2147455856,38
1,73,-2147455856,-2147455821,39
1,147,-2147455821,-2147455608,40
1,93,-2147455608,-2147455523,41
1,281,-2147455523,-2147455144,42
1,775,-2147455144,-2147454247,43
1,398,-2147454247,-2147453477,44
1,58,-2147453477,-2147453421,45
1,224,-2147453421,-2147453128,46
1,274,-2147453128,-2147452810,47
1,124,-2147452810,-2147452690,48
1,198,-2147452690,-2147452470,49
1,52,-2147452470,-2147452437,50
1,378,-2147452437,-2147450850,51
1,144,-2147450850,-2147450221,52
1,236,-2147450221,-2147449352,53
1,512,-2147449352,-2147447360,54
1,1966,-2147447360,-2147438954,55
1,1333,-2147438954,-2147432953,56
1,216,-2147432953,-2147432323,57
1,428,-2147432323,-2147430721,58
1,310,-2147430721,-2147429102,59
1,212,-2147429102,-2147428345,60
1,194,-2147428345,-2147427556,61
1,475,-2147427556,-2147425359,62
1,1364,-2147425359,-2147419612,63
1,2049,-2147419612,-2147410587,64
1,1174,-2147410587,-2147406042,65
1,410,-2147406042,-2147404075,66
1,45,-2147404075,-2147403943,67
1,337,-2147403943,-2147402644,68
1,334,-2147402644,-2147401489,69
1,411,-2147401489,-2147400050,70
1,190,-2147400050,-2147399296,71
1,28,-2147399296,-2147399275,72
1,147,-2147399275,-2147398840,73
1,183,-2147398840,-2147398767,74
1,57,-2147398767,-2147398561,75
1,533,-2147398561,-2147396261,76
1,441,-2147396261,-2147394523,77
1,80,-2147394523,-2147394346,78
1,207,-2147394346,-2147393584,79
1,1286,-2147393584,-2147387309,80
1,589,-2147387309,-2147384325,81
1,120,-2147384325,-2147384025,82
1,385,-2147384025,-2147382680,83
1,42,-2147382680,-2147382654,84
1,1729,-2147382654,-2147375031,85
1,272,-2147375031,-2147374504,86
1,564,-2147374504,-2147371927,87
1,57,-2147371927,-2147371793,88
1,69,-2147371793,-2147371693,89
1,58,-2147371693,-2147371641,90
1,792,-2147371641,-2147368830,91
1,77,-2147368830,-2147368717,92
1,1367,-2147368717,-2147363118,93
1,341,-2147363118,-2147362372,94
1,2714,-2147362372,-2147352584,95
1,193,-2147352584,-2147351968,96
1,1586,-2147351968,-2147343992,97
1,92,-2147343992,-2147343805,98
1,1538,-2147343805,-2147336008,99
1,415,-2147336008,-2147334555,100
1,597,-2147334555,-2147331855,101
1,199,-2147331855,-2147331099,102
1,432,-2147331099,-2147329215,103
1,487,-2147329215,-2147327054,104
1,1088,-2147327054,-2147322112,105
