0,0,0.000000,0,0,0,0,0
0,498,1.000000,2,101,100,68,67
1,60,0.925373,3,92,175,62,72
1,499,0.994681,3,92,91,62,61
1,559,0.925373,3,92,175,62,72
60,499,0.950249,3,175,91,72,61
60,559,1.000000,2,175,175,72,72
499,559,0.900498,3,91,175,61,72
1025,1040,1.000000,2,43,44,17,18
2,500,1.000000,1,636,636,222,222
3,501,1.000000,2,210,210,154,154
4,502,1.000000,1,1814,1814,1142,1142
5,503,1.000000,1,103,103,26,26
6,504,1.000000,1,38,38,12,12
7,505,1.000000,1,44,44,18,18
8,506,1.000000,2,526,524,278,276
9,507,0.982379,3,65,64,36,35
10,508,1.000000,2,152,152,93,93
11,509,0.978134,3,370,379,166,172
1034,1035,1.000000,2,47,47,21,21
1034,1049,1.000000,2,47,46,21,21
1034,1051,1.000000,2,47,47,21,21
1035,1049,1.000000,2,47,46,21,21
1035,1051,1.000000,2,47,47,21,21
1049,1051,1.000000,2,46,47,21,21
12,14,1.000000,2,45,43,14,14
12,15,1.000000,2,45,43,14,14
12,510,1.000000,1,45,45,14,14
12,512,1.000000,2,45,43,14,14
12,513,1.000000,2,45,43,14,14
14,15,1.000000,2,43,43,14,14
14,510,1.000000,2,43,45,14,14
14,512,1.000000,1,43,43,14,14
14,513,1.000000,2,43,43,14,14
15,510,1.000000,2,43,45,14,14
15,512,1.000000,2,43,43,14,14
15,513,1.000000,1,43,43,14,14
510,512,1.000000,2,45,43,14,14
510,513,1.000000,2,45,43,14,14
512,513,1.000000,2,43,43,14,14
1036,1052,1.000000,2,43,42,17,17
13,511,1.000000,2,355,353,184,182
1037,1053,1.000000,2,46,46,20,20
1038,1045,1.000000,2,45,44,19,18
1038,1046,1.000000,2,45,43,19,17
1038,1056,1.000000,2,45,43,19,17
1045,1046,1.000000,2,44,43,18,17
1045,1056,1.000000,2,44,43,18,17
1046,1056,1.000000,2,43,43,17,17
16,514,1.000000,2,76,76,45,45
17,515,0.999148,3,404,402,246,244
18,516,0.980707,3,240,236,153,149
19,517,1.000000,1,91,91,60,60
20,518,0.999232,3,483,479,273,269
1013,1044,1.000000,2,36,37,11,11
1013,1055,1.000000,2,36,38,11,12
