1,89,-2147483647,-2147483402,1
1,170,-2147483402,-2147482864,2
1,43,-2147482864,-2147482778,3
1,55,-2147482778,-2147482611,4
1,63,-2147482611,-2147482475,5
1,61,-2147482475,-2147482330,6
1,67,-2147482330,-2147482148,7
1,198,-2147482148,-2147481958,8
1,318,-2147481958,-2147480808,9
1,82,-2147480808,-2147480628,11
1,49,-2147480628,-2147480544,12
1,92,-2147480544,-2147480250,13
1,64,-2147480250,-2147480092,14
1,71,-2147480092,-2147479920,15
1,163,-2147479920,-2147479169,17
1,82,-2147479169,-2147478989,19
1,43,-2147478989,-2147478924,20
1,65,-2147478924,-2147478770,21
1,71,-2147478770,-2147478609,22
1,64,-2147478609,-2147478435,24
1,82,-2147478435,-2147478255,26
1,47,-2147478255,-2147478173,27
1,39,-2147478173,-2147478087,28
1,66,-2147478087,-2147477933,29
1,65,-2147477933,-2147477751,30
1,105,-2147477751,-2147477515,31
1,115,-2147477515,-2147477206,32
1,57,-2147477206,-2147477025,33
1,64,-2147477025,-2147476869,34
1,140,-2147476869,-2147476214,36
1,82,-2147476214,-2147476034,38
1,49,-2147476034,-2147475952,39
1,107,-2147475952,-2147475680,41
1,51,-2147475680,-2147475543,42
1,52,-2147475543,-2147475406,43
1,86,-2147475406,-2147475106,46
1,82,-2147475106,-2147474926,48
1,90,-2147474926,-2147474695,49
1,66,-2147474695,-2147474568,50
1,70,-2147474568,-2147474397,51
1,49,-2147474397,-2147474314,52
1,68,-2147474314,-2147474176,53
1,86,-2147474176,-2147474088,56
1,150,-2147474088,-2147473183,57
1,101,-2147473183,-2147472915,59
1,29,-2147472915,-2147472848,61
1,43,-2147472848,-2147472790,62
1,51,-2147472790,-2147472693,63
1,69,-2147472693,-2147472569,67
1,52,-2147472569,-2147472364,70
1,45,-2147472364,-2147472212,72
1,33,-2147472212,-2147472155,73
1,86,-2147472155,-2147471877,74
1,101,-2147471877,-2147471493,75
1,82,-2147471493,-2147471314,79
1,40,-2147471314,-2147471264,80
1,98,-2147471264,-2147470967,81
1,64,-2147470967,-2147470831,82
1,58,-2147470831,-2147470689,84
1,51,-2147470689,-2147470578,85
1,134,-2147470578,-2147470203,87
1,56,-2147470203,-2147470022,88
1,64,-2147470022,-2147469866,89
1,177,-2147469866,-2147468876,91
1,82,-2147468876,-2147468694,93
1,52,-2147468694,-2147468576,94
1,91,-2147468576,-2147468354,95
1,51,-2147468354,-2147468217,96
1,52,-2147468217,-2147468080,97
1,42,-2147468080,-2147467994,99
1,103,-2147467994,-2147467733,101
1,234,-2147467733,-2147466980,102
1,64,-2147466980,-2147466822,103
1,71,-2147466822,-2147466650,104
1,32,-2147466650,-2147466589,106
1,299,-2147466589,-2147464665,108
1,46,-2147464665,-2147464548,109
1,33,-2147464548,-2147464478,112
1,123,-2147464478,-2147463996,113
1,76,-2147463996,-2147463762,114
1,65,-2147463762,-2147463654,117
1,61,-2147463654,-2147463525,118
1,29,-2147463525,-2147463466,119
1,88,-2147463466,-2147463240,121
1,57,-2147463240,-2147463188,122
1,83,-2147463188,-2147462772,123
1,82,-2147462772,-2147462590,124
1,39,-2147462590,-2147462523,125
1,50,-2147462523,-2147462431,126
1,73,-2147462431,-2147462270,127
1,37,-2147462270,-2147462165,128
1,84,-2147462165,-2147461738,131
1,82,-2147461738,-2147461556,132
1,58,-2147461556,-2147461435,134
1,30,-2147461435,-2147461376,137
1,31,-2147461376,-2147461315,138
1,60,-2147461315,-2147461260,140
1,138,-2147461260,-2147460431,141
1,82,-2147460431,-2147460249,142
1,91,-2147460249,-2147459975,144
1,106,-2147459975,-2147459673,145
1,51,-2147459673,-2147459536,146
1,41,-2147459536,-2147459365,147
1,77,-2147459365,-2147459293,149
1,128,-2147459293,-2147458594,150
1,82,-2147458594,-2147458412,151
1,46,-2147458412,-2147458328,152
1,236,-2147458328,-2147457575,153
1,64,-2147457575,-2147457417,154
1,71,-2147457417,-2147457245,155
1,161,-2147457245,-2147456332,158
1,75,-2147456332,-2147456153,159
1,49,-2147456153,-2147456058,160
1,41,-2147456058,-2147455978,161
1,30,-2147455978,-2147455915,162
1,93,-2147455915,-2147455714,163
1,53,-2147455714,-2147455613,164
1,106,-2147455613,-2147454973,166
1,26,-2147454973,-2147454917,167
1,28,-2147454917,-2147454848,169
1,104,-2147454848,-2147454349,170
1,85,-2147454349,-2147454123,171
1,71,-2147454123,-2147453933,172
1,32,-2147453933,-2147453839,173
1,34,-2147453839,-2147453776,174
1,89,-2147453776,-2147453590,175
1,85,-2147453590,-2147453393,176
1,46,-2147453393,-2147453296,178
1,22,-2147453296,-2147453225,181
1,229,-2147453225,-2147451856,182
1,34,-2147451856,-2147451767,183
1,50,-2147451767,-2147451632,184
1,82,-2147451632,-2147451450,185
1,74,-2147451450,-2147451268,186
1,33,-2147451268,-2147451207,187
1,40,-2147451207,-2147451134,188
1,72,-2147451134,-2147450997,189
1,52,-2147450997,-2147450862,190
1,236,-2147450862,-2147450109,191
1,64,-2147450109,-2147449951,192
1,39,-2147449951,-2147449865,193
1,83,-2147449865,-2147449686,194
1,48,-2147449686,-2147449575,195
1,60,-2147449575,-2147449426,196
1,71,-2147449426,-2147449254,197
1,42,-2147449254,-2147449142,198
1,95,-2147449142,-2147449051,202
1,349,-2147449051,-2147446833,203
1,49,-2147446833,-2147446632,204
1,51,-2147446632,-2147446526,206
1,82,-2147446526,-2147446344,207
1,45,-2147446344,-2147446270,208
1,110,-2147446270,-2147445994,209
1,103,-2147445994,-2147445733,210
1,49,-2147445733,-2147445609,212
1,138,-2147445609,-2147444806,214
1,91,-2147444806,-2147444541,215
1,149,-2147444541,-2147444060,216
1,34,-2147444060,-2147444000,217
1,239,-2147444000,-2147443247,218
1,54,-2147443247,-2147443129,219
1,32,-2147443129,-2147443068,220
1,64,-2147443068,-2147442910,221
1,109,-2147442910,-2147442671,222
1,80,-2147442671,-2147442502,223
1,71,-2147442502,-2147442330,224
1,132,-2147442330,-2147442008,225
1,42,-2147442008,-2147441922,226
1,75,-2147441922,-2147441743,227
1,45,-2147441743,-2147441555,228
1,61,-2147441555,-2147441499,230
1,53,-2147441499,-2147441290,231
1,432,-2147441290,-2147438205,232
1,91,-2147438205,-2147437940,233
1,159,-2147437940,-2147437448,234
1,34,-2147437448,-2147437388,235
1,244,-2147437388,-2147436635,236
1,54,-2147436635,-2147436517,237
1,109,-2147436517,-2147436278,238
1,32,-2147436278,-2147436217,239
1,64,-2147436217,-2147436059,240
1,80,-2147436059,-2147435890,241
1,71,-2147435890,-2147435718,242
1,132,-2147435718,-2147435396,243
1,48,-2147435396,-2147435279,244
