3,8,1.000000,1

4,9,1.000000,1

11,12,0.918919,3
11,13,1.000000,2
11,14,1.000000,2
12,13,0.918919,3
12,14,0.918919,3
13,14,1.000000,2

60,118,0.985507,3

239,240,1.000000,2

245,246,1.000000,2

247,248,0.936842,3

249,250,0.880952,3

251,252,0.857143,3

255,263,1.000000,1
255,269,1.000000,1
263,269,1.000000,1

256,264,1.000000,1
256,270,1.000000,1
264,270,1.000000,1


260,266,1.000000,1


262,268,1.000000,1




417,418,0.934412,3

419,428,0.910714,3

431,432,0.925538,3

446,447,0.933140,3

448,449,0.967742,3

676,677,0.920000,3

720,730,1.000000,2

722,724,0.929961,3

728,737,0.955497,3

729,740,0.976127,3

725,733,1.000000,2
725,736,0.964377,3
733,736,0.964377,3

749,751,1.000000,2

823,824,0.987374,3

856,858,0.940789,3

871,873,0.942857,3

872,874,1.000000,2

900,901,0.986679,3

992,994,0.936283,3

993,995,0.932317,3

1013,1223,0.984699,3

1026,1225,0.927103,3

1027,1226,0.986540,3

1035,1228,0.983247,3

1037,1229,0.914697,3

1038,1230,0.996871,3

1052,1236,0.995951,3

1061,1242,0.992845,3

1064,1243,0.991095,3

1065,1244,0.994672,3

1066,1247,1.000000,2

1091,1245,0.951184,3

1092,1246,0.932530,3

1094,1249,0.953930,3

1105,1221,0.721631,3

1112,1116,0.985915,3

1122,1238,0.913462,3

1130,1141,0.849057,3

1260,1265,0.962810,3
1260,1271,0.979339,3
1265,1271,0.947826,3

1261,1273,0.998718,3

1262,1275,0.929412,3
1262,1289,0.864130,3
1275,1289,0.815217,3

1263,1276,0.939904,3

1259,1264,0.879232,3
1259,1270,0.985673,3
1259,1281,0.975372,3
1264,1270,0.931278,3
1264,1281,0.929257,3
1270,1281,0.976518,3

1272,1283,0.979403,3

1499,1502,0.951832,3


