1,101,-2147483647,-2147483407,5
1,92,-2147483407,-2147483219,6
1,636,-2147483219,-2147482266,7
1,210,-2147482266,-2147481438,8
1,1814,-2147481438,-2147476433,9
1,103,-2147476433,-2147476362,10
1,38,-2147476362,-2147476315,11
1,44,-2147476315,-2147476253,12
1,526,-2147476253,-2147475096,13
1,65,-2147475096,-2147474869,14
1,152,-2147474869,-2147474371,15
1,370,-2147474371,-2147473699,16
1,45,-2147473699,-2147473657,18
1,355,-2147473657,-2147472963,20
1,43,-2147472963,-2147472921,21
1,43,-2147472921,-2147472879,22
1,76,-2147472879,-2147472662,24
1,404,-2147472662,-2147471488,25
1,240,-2147471488,-2147470866,26
1,91,-2147470866,-2147470660,27
1,483,-2147470660,-2147469358,28
1,388,-2147469358,-2147468650,29
1,80,-2147468650,-2147468603,30
1,313,-2147468603,-2147468274,31
1,76,-2147468274,-2147468018,33
1,103,-2147468018,-2147467714,35
1,1492,-2147467714,-2147465249,36
1,704,-2147465249,-2147463054,38
1,100,-2147463054,-2147462808,39
1,147,-2147462808,-2147462312,40
1,617,-2147462312,-2147460870,41
1,139,-2147460870,-2147460668,42
1,253,-2147460668,-2147460189,43
1,314,-2147460189,-2147459155,44
1,366,-2147459155,-2147458104,46
1,546,-2147458104,-2147457196,47
1,55,-2147457196,-2147457146,48
1,202,-2147457146,-2147456454,49
1,529,-2147456454,-2147455773,50
1,57,-2147455773,-2147455740,51
1,261,-2147455740,-2147455146,52
1,77,-2147455146,-2147454984,53
1,178,-2147454984,-2147454883,54
1,930,-2147454883,-2147452997,55
1,482,-2147452997,-2147451240,56
1,253,-2147451240,-2147450782,57
1,282,-2147450782,-2147450182,58
1,130,-2147450182,-2147449859,59
1,88,-2147449859,-2147449658,60
1,161,-2147449658,-2147449581,61
1,4837,-2147449581,-2147429842,62
1,74,-2147429842,-2147429702,64
1,194,-2147429702,-2147429212,65
1,110,-2147429212,-2147429055,67
1,95,-2147429055,-2147428978,68
1,58,-2147428978,-2147428882,70
1,70,-2147428882,-2147428790,71
1,312,-2147428790,-2147427714,72
1,462,-2147427714,-2147426164,74
1,103,-2147426164,-2147425994,75
1,175,-2147425994,-2147425793,76
1,142,-2147425793,-2147425540,77
1,1595,-2147425540,-2147419434,78
1,268,-2147419434,-2147418521,79
1,67,-2147418521,-2147418346,80
1,245,-2147418346,-2147417550,81
1,232,-2147417550,-2147417086,82
