16,78
18,65,82
7,9,21,22,33,41,50,52,66,76
30,53
39,51,89
109,116
131,140
132,138
136,137
139,143,144
141,142
178,184
183,1249,2677
187,1268,2696
202,1388,2808
229,230
235,253
242,268
243,257
240,247,283,292
249,270
250,262
252,296
239,254,276,280
274,278
275,295
251,273,282,288
304,1766
305,1767
306,1768
307,1769
308,1770
309,1771
310,1772
311,1773
312,1774
313,1775
315,1777
316,1778
317,1779
318,1780
319,1781
320,1782
321,1783
322,1784
323,1785
324,1786
325,1787
326,1788
327,1789
329,1791
330,1792
331,1793
332,1794
333,1795
335,1797
336,1798
337,1799
338,1800
339,1801
341,1803
343,1805
344,1806
346,1808
347,1809
348,1810
349,1811
350,1812
352,1814
353,1815
355,1817
356,1818
357,1819
359,1820
361,1822
362,1823
363,1824
364,1825
365,1826
366,1827
367,1828
368,1829
369,1830
370,1831
371,1832
373,1833
375,1834
376,1835
377,1836
378,1837
379,1838
380,1839
381,1840
382,1841
383,1842
385,1843
386,1844
387,1845
388,443,1891
389,1846
390,1847
392,1848
393,1849
394,1850
395,1851
396,1852
397,1853
398,1854
400,1855
402,1856
403,1857
405,1858
406,1859
407,1860
408,1861
410,1862
411,1863
412,1864
413,1865
414,1866
415,1867
416,1868
418,431,1869,1880
419,1870
420,1871
423,1872
417,424,1873
425,1874
421,426,1875
427,1876
428,1877
429,1878
430,1879
432,1881
433,1882
434,1883
435,1884
436,1885
437,1886
438,1887
440,1888
441,1889
442,1890
445,1892
446,1893
401,447,1894
448,1895
449,1896
450,1897
453,1898
455,1900
457,1902
456,458,1901,1903
460,1905
462,1907
463,1908
464,1909
465,1910
466,1911
467,1912
468,1913
469,1914
470,1915
471,1916
472,1917
473,1918
474,1919
475,1920
476,1921
477,1922
479,1924
480,1925
481,1926
482,1927
483,1928
484,1929
485,1930
486,1931
487,1932
489,1933
490,1934
492,1936
493,1937
494,556,1938,1999
495,1939
496,1940
491,497,1935,1941
498,1942
499,1943
500,1944
501,1945
502,1946
503,1947
504,1948
505,1949
506,1950
507,1951
508,1952
509,1953
510,1954
511,1955
512,1956
513,1957
514,1958
515,1959
516,1960
517,1961
518,1962
519,1963
520,1964
521,1965
522,1966
523,1967
524,1968
525,1969
526,1970
527,1971
528,562,1972,2005
530,1973
531,1974
532,1975
533,1976
534,1977
535,1978
536,1979
537,1980
538,1981
539,1982
461,540,1906,1983
541,1984
542,1985
454,459,543,1899,1904,1986
544,1987
546,1989
547,1990
548,1991
549,1992
550,1993
551,1994
552,1995
553,1996
555,1998
557,2000
558,2001
559,2002
560,2003
561,2004
563,2006
564,2007
565,2008
566,2009
478,567,1923,2010
568,2011
569,2012
570,2013
571,2014
572,2015
573,2016
574,2017
575,2018
576,2019
577,2020
578,2021
579,2022
580,2023
581,2024
582,2025
583,2026
584,2027
585,2028
587,2030
588,2031
589,2032
590,2033
591,2034
592,2035
593,2036
594,2037
595,2038
596,2039
597,2040
598,2041
599,2042
600,2043
601,2044
602,2045
603,2046
605,2048
606,2049
607,2050
608,2051
610,2053
612,2054
613,2055
614,2056
615,2057
616,2058
617,2059
619,2061
620,2062
621,2063
622,2064
623,2065
625,2067
628,2068
629,2069
630,2070
631,2071
632,2072
633,2073
634,2074
635,2075
636,2076
637,2077
638,2078
639,2079
640,2080
641,2081
642,2083
643,2084
644,2085
645,2086
646,2087
647,2088
648,2089
649,2090
650,2091
651,2092
652,2093
653,2094
654,2095
655,2096
656,2097
657,2098
658,2099
659,2100
660,2101
661,2102
662,2103
663,2104
664,2105
665,2106
666,2107
667,2108
668,2109
669,2110
670,2111
671,2112
672,2113
673,2114
674,2115
675,2116
676,2117
677,2118
678,2119
679,2120
680,2121
681,2122
682,2123
683,2124
684,2125
685,2126
686,2127
687,2128
688,2129
689,2130
690,2131
691,2132
692,2133
693,2134
694,2135
696,2137
