67,825,0.800000,3,23,24,5,5
67,1015,0.800000,3,23,22,5,4
67,1211,0.800000,3,23,31,5,5
825,1015,0.800000,3,24,22,5,4
825,1211,0.800000,3,24,31,5,5
1015,1211,1.000000,2,22,31,4,5
1294,1966,0.777778,3,39,27,9,7
99,1395,0.700000,3,47,32,8,8
1395,1941,0.700000,3,47,30,8,7
66,1941,0.700000,3,33,30,7,7
99,1941,0.700000,3,32,30,8,7
824,1941,0.750000,3,30,28,7,6
1318,1941,0.750000,3,30,32,7,7
561,1683,0.818182,3,27,24,8,6
561,1964,0.727273,3,27,30,8,8
1683,1964,0.727273,3,24,30,6,8
824,1212,0.785714,3,28,24,6,6
1032,1334,0.750000,3,33,34,6,8
1032,1087,0.769231,3,33,26,6,7
1087,1852,0.769231,3,26,41,7,7
749,1123,0.714286,3,32,31,9,7
749,1177,0.714286,3,32,26,9,7
749,1866,0.714286,3,32,33,9,7
749,1658,0.733333,3,32,30,9,6
780,1212,0.714286,3,38,24,8,6
1177,1212,0.714286,3,26,24,7,6
1177,1866,0.714286,3,26,33,7,7
1177,1658,0.733333,3,26,30,7,6
1212,1658,0.733333,3,24,30,6,6
1212,1719,0.733333,3,24,51,6,10
934,1870,0.736842,3,23,28,5,6
1458,1719,0.800000,3,30,51,9,10
405,1458,0.705882,3,30,28,9,8
1461,1719,0.750000,3,51,32,10,8
336,1167,0.764706,3,28,39,6,8
336,1736,0.736842,3,28,27,6,7
365,1805,0.823529,3,31,29,9,10
733,1805,0.823529,3,31,29,9,10
753,1805,0.823529,3,31,27,9,9
798,1805,0.823529,3,31,29,9,10
888,1805,0.823529,3,31,26,9,8
1227,1805,0.823529,3,31,28,9,9
735,1805,0.736842,3,31,27,9,9
365,405,0.705882,3,29,28,10,8
365,733,0.882353,3,29,29,10,10
365,753,0.882353,3,29,27,10,9
365,798,0.882353,3,29,29,10,10
365,888,0.882353,3,29,26,10,8
365,1227,0.882353,3,29,28,10,9
365,1902,0.705882,3,29,33,10,8
365,1912,0.705882,3,29,33,10,8
365,735,0.736842,3,29,27,10,9
365,725,0.714286,3,29,27,10,9
365,737,0.714286,3,29,27,10,9
365,748,0.714286,3,29,27,10,9
733,753,1.000000,2,29,27,10,9
733,798,0.882353,3,29,29,10,10
733,888,0.882353,3,29,26,10,8
733,1227,0.882353,3,29,28,10,9
733,1902,0.705882,3,29,33,10,8
733,1912,0.705882,3,29,33,10,8
733,735,0.736842,3,29,27,10,9
725,733,0.809524,3,29,27,10,9
733,737,0.714286,3,29,27,10,9
733,748,0.809524,3,29,27,10,9
753,798,0.882353,3,27,29,9,10
753,888,0.882353,3,27,26,9,8
753,1227,0.882353,3,27,28,9,9
735,753,0.736842,3,27,27,9,9
725,753,0.809524,3,27,27,9,9
737,753,0.714286,3,27,27,9,9
748,753,0.809524,3,27,27,9,9
798,888,1.000000,2,29,26,10,8
798,1167,0.823529,3,29,39,10,8
798,1227,0.882353,3,29,28,10,9
798,1902,0.705882,3,29,33,10,8
798,1912,0.705882,3,29,33,10,8
735,798,0.736842,3,29,27,10,9
725,798,0.714286,3,29,27,10,9
737,798,0.761905,3,29,27,10,9
748,798,0.714286,3,29,27,10,9
888,1167,0.823529,3,26,39,8,8
888,1227,0.882353,3,26,28,8,9
888,1902,0.705882,3,26,33,8,8
735,888,0.736842,3,26,27,8,9
888,1808,0.700000,3,26,30,8,9
725,888,0.714286,3,26,27,8,9
737,888,0.761905,3,26,27,8,9
748,888,0.714286,3,26,27,8,9
1167,1870,0.736842,3,39,28,8,6
1227,1902,0.705882,3,28,33,9,8
1227,1912,0.705882,3,28,33,9,8
735,1227,0.736842,3,28,27,9,9
725,1227,0.714286,3,28,27,9,9
737,1227,0.714286,3,28,27,9,9
748,1227,0.714286,3,28,27,9,9
1766,1790,0.722222,3,34,25,7,6
60,1790,0.700000,3,34,24,7,6
1902,1912,1.000000,2,33,33,8,8
1726,1766,0.782609,3,25,25,6,6
16,35,0.703704,3,45,37,11,14
12,57,0.750000,3,39,37,11,10
57,1808,0.750000,3,39,30,11,9
735,1808,0.700000,3,27,30,9,9
725,735,0.809524,3,27,27,9,9
735,737,0.809524,3,27,27,9,9
735,748,0.809524,3,27,27,9,9
1534,1648,0.739130,3,27,30,8,7
1535,1648,0.739130,3,27,30,8,7
725,737,0.857143,3,27,27,9,9
725,748,0.952381,3,27,27,9,9
737,748,0.857143,3,27,27,9,9
455,1507,0.769231,3,34,29,10,10
1534,1535,0.869565,3,30,30,7,7
564,830,0.720000,3,31,34,12,11
564,783,0.750000,3,31,36,12,11
1213,1214,0.958333,3,31,31,11,11
1213,1215,1.000000,2,31,31,11,11
1213,1217,0.750000,3,31,34,11,11
1213,1221,0.750000,3,31,33,11,10
1214,1215,1.000000,2,31,31,11,11
1214,1217,0.750000,3,31,34,11,11
1214,1221,0.750000,3,31,33,11,10
1215,1217,0.750000,3,31,34,11,11
1215,1221,0.750000,3,31,33,11,10
1217,1221,0.750000,3,34,33,11,10
1034,1774,0.720000,3,30,31,11,8
175,366,0.720000,3,43,30,12,10
729,830,0.720000,3,35,34,14,11
729,1510,0.730769,3,35,27,14,8
118,196,0.937257,3,660,655,399,401
157,158,1.000000,2,38,38,18,18
213,1356,0.894737,3,38,33,14,13
242,253,0.985915,3,110,112,72,74
271,281,1.000000,2,56,56,35,35
303,304,0.925651,3,180,188,137,143
742,746,1.000000,2,32,32,13,13
930,931,1.000000,2,40,40,19,19
1213,1215,1.000000,2,31,31,11,11
1316,1319,0.934066,3,48,43,20,20
1491,1493,0.978495,3,52,55,29,30
1491,1499,0.978495,3,52,52,29,29
1493,1499,0.967742,3,55,52,30,29
1540,1649,0.974138,3,49,51,29,28
1545,1549,0.968750,3,34,34,13,13
1546,1556,1.000000,2,54,54,30,30
1547,1557,0.969697,3,34,34,13,13
1548,1558,1.000000,2,34,34,13,13
1551,1597,0.968750,3,34,34,13,13
1551,1615,0.968750,3,34,34,13,13
1597,1615,1.000000,2,34,34,13,13
1552,1562,1.000000,2,43,43,19,20
1553,1563,1.000000,2,34,35,13,13
1570,1576,1.000000,2,34,34,14,14
1570,1582,1.000000,2,34,34,14,14
1576,1582,1.000000,2,34,34,14,14
1572,1573,0.977273,3,34,34,14,14
1590,1591,1.000000,2,34,34,13,13
1590,1592,1.000000,2,34,34,13,13
1591,1592,1.000000,2,34,34,13,13
1618,1632,0.931034,3,38,37,17,16
1622,1629,1.000000,2,38,38,16,17
1622,1633,1.000000,2,38,38,16,16
1629,1633,1.000000,2,38,38,17,16
1624,1625,1.000000,2,39,40,18,18
1641,1642,0.934783,3,37,37,17,17
1778,1779,0.928375,3,132,132,82,82
1918,1929,0.963636,3,40,39,16,15
