1,101,-2147483647,-2147483407,5
1,92,-2147483407,-2147483219,6
1,636,-2147483219,-2147482266,7
1,215,-2147482266,-2147481434,8
1,1814,-2147481434,-2147476429,9
1,103,-2147476429,-2147476358,10
1,38,-2147476358,-2147476311,11
1,44,-2147476311,-2147476249,12
1,526,-2147476249,-2147475092,13
1,65,-2147475092,-2147474865,14
1,152,-2147474865,-2147474367,15
1,370,-2147474367,-2147473695,16
1,45,-2147473695,-2147473653,18
1,355,-2147473653,-2147472959,20
1,43,-2147472959,-2147472917,21
1,43,-2147472917,-2147472875,22
1,76,-2147472875,-2147472658,24
1,404,-2147472658,-2147471484,25
1,240,-2147471484,-2147470862,26
1,91,-2147470862,-2147470656,27
1,483,-2147470656,-2147469354,28
1,388,-2147469354,-2147468646,29
1,80,-2147468646,-2147468599,30
1,317,-2147468599,-2147468270,31
1,76,-2147468270,-2147468014,33
1,121,-2147468014,-2147467664,35
1,1492,-2147467664,-2147465199,36
1,704,-2147465199,-2147463004,38
1,100,-2147463004,-2147462758,39
1,147,-2147462758,-2147462262,40
1,617,-2147462262,-2147460820,41
1,139,-2147460820,-2147460618,42
1,253,-2147460618,-2147460139,43
1,314,-2147460139,-2147459105,44
1,366,-2147459105,-2147458054,46
1,546,-2147458054,-2147457146,47
1,55,-2147457146,-2147457096,48
1,202,-2147457096,-2147456404,49
1,529,-2147456404,-2147455723,50
1,57,-2147455723,-2147455690,51
1,266,-2147455690,-2147455058,52
1,77,-2147455058,-2147454896,53
1,178,-2147454896,-2147454795,54
1,932,-2147454795,-2147452909,55
1,482,-2147452909,-2147451152,56
1,253,-2147451152,-2147450694,57
1,304,-2147450694,-2147450046,58
1,130,-2147450046,-2147449723,59
1,88,-2147449723,-2147449522,60
1,161,-2147449522,-2147449445,61
1,4837,-2147449445,-2147429706,62
1,74,-2147429706,-2147429566,64
1,194,-2147429566,-2147429076,65
1,110,-2147429076,-2147428919,67
1,95,-2147428919,-2147428842,68
1,58,-2147428842,-2147428746,70
1,70,-2147428746,-2147428654,71
1,312,-2147428654,-2147427578,72
1,462,-2147427578,-2147426028,74
1,103,-2147426028,-2147425858,75
1,175,-2147425858,-2147425657,76
1,142,-2147425657,-2147425404,77
1,1595,-2147425404,-2147419298,78
1,268,-2147419298,-2147418385,79
1,67,-2147418385,-2147418210,80
1,245,-2147418210,-2147417414,81
1,232,-2147417414,-2147416950,82
