0,0,0.000000,0,0,0,0,0
24,27,0.987915,3,138,136,110,108
30,43,1.000000,2,39,39,27,27
35,44,0.968992,3,68,72,51,54
41,42,0.978082,3,142,122,111,96
47,53,0.969231,3,105,106,68,69
60,66,0.995781,3,59,59,44,44
62,64,0.800781,3,54,58,40,44
63,64,0.887608,3,67,58,52,44
73,74,0.750000,3,19,25,10,15
73,75,0.750000,3,19,25,10,15
73,76,0.750000,3,19,25,10,15
73,77,1.000000,2,19,19,10,10
73,78,1.000000,2,19,18,10,10
73,79,0.750000,3,19,25,10,15
73,80,1.000000,2,19,19,10,10
73,82,1.000000,2,19,19,10,10
73,83,0.750000,3,19,25,10,15
73,84,1.000000,2,19,19,10,10
73,85,1.000000,2,19,19,10,10
73,86,0.750000,3,19,25,10,15
73,87,1.000000,2,19,19,10,10
73,88,1.000000,2,19,19,10,10
73,89,1.000000,2,19,19,10,10
73,90,1.000000,2,19,19,10,10
74,75,1.000000,2,25,25,15,15
74,76,1.000000,2,25,25,15,15
74,77,0.863636,3,25,19,15,10
74,78,0.863636,3,25,18,15,10
74,79,0.977273,3,25,25,15,15
74,80,0.863636,3,25,19,15,10
74,82,0.863636,3,25,19,15,10
74,83,1.000000,2,25,25,15,15
74,84,0.863636,3,25,19,15,10
74,85,0.863636,3,25,19,15,10
74,86,1.000000,2,25,25,15,15
74,87,0.863636,3,25,19,15,10
74,88,0.863636,3,25,19,15,10
74,89,0.863636,3,25,19,15,10
74,90,0.863636,3,25,19,15,10
75,76,0.977273,3,25,25,15,15
75,77,0.863636,3,25,19,15,10
75,78,0.863636,3,25,18,15,10
75,79,0.977273,3,25,25,15,15
75,80,0.863636,3,25,19,15,10
75,82,0.863636,3,25,19,15,10
75,83,0.977273,3,25,25,15,15
75,84,0.863636,3,25,19,15,10
75,85,0.863636,3,25,19,15,10
75,86,0.977273,3,25,25,15,15
75,87,0.863636,3,25,19,15,10
75,88,0.863636,3,25,19,15,10
75,89,0.863636,3,25,19,15,10
75,90,0.863636,3,25,19,15,10
76,77,0.863636,3,25,19,15,10
76,78,0.863636,3,25,18,15,10
76,79,0.977273,3,25,25,15,15
76,80,0.863636,3,25,19,15,10
76,82,0.863636,3,25,19,15,10
76,83,0.977273,3,25,25,15,15
76,84,0.863636,3,25,19,15,10
76,85,0.863636,3,25,19,15,10
76,86,1.000000,2,25,25,15,15
76,87,0.863636,3,25,19,15,10
76,88,0.863636,3,25,19,15,10
76,89,0.863636,3,25,19,15,10
76,90,0.863636,3,25,19,15,10
77,78,1.000000,2,19,18,10,10
77,79,0.750000,3,19,25,10,15
77,80,1.000000,2,19,19,10,10
77,82,1.000000,2,19,19,10,10
77,83,0.750000,3,19,25,10,15
77,84,1.000000,2,19,19,10,10
77,85,1.000000,2,19,19,10,10
77,86,0.750000,3,19,25,10,15
77,87,1.000000,2,19,19,10,10
77,88,1.000000,2,19,19,10,10
77,89,1.000000,2,19,19,10,10
77,90,1.000000,2,19,19,10,10
78,79,0.750000,3,18,25,10,15
78,80,1.000000,2,18,19,10,10
78,82,1.000000,2,18,19,10,10
78,83,0.750000,3,18,25,10,15
78,84,1.000000,2,18,19,10,10
78,85,1.000000,2,18,19,10,10
78,86,0.750000,3,18,25,10,15
78,87,1.000000,2,18,19,10,10
78,88,1.000000,2,18,19,10,10
78,89,1.000000,2,18,19,10,10
78,90,1.000000,2,18,19,10,10
79,80,0.863636,3,25,19,15,10
79,82,0.863636,3,25,19,15,10
79,83,1.000000,2,25,25,15,15
79,84,0.863636,3,25,19,15,10
79,85,0.863636,3,25,19,15,10
79,86,1.000000,2,25,25,15,15
79,87,0.863636,3,25,19,15,10
79,88,0.863636,3,25,19,15,10
79,89,0.863636,3,25,19,15,10
79,90,0.863636,3,25,19,15,10
80,82,1.000000,2,19,19,10,10
80,83,0.750000,3,19,25,10,15
80,84,1.000000,2,19,19,10,10
80,85,1.000000,2,19,19,10,10
80,86,0.750000,3,19,25,10,15
80,87,1.000000,2,19,19,10,10
80,88,1.000000,2,19,19,10,10
80,89,1.000000,2,19,19,10,10
80,90,1.000000,2,19,19,10,10
82,83,0.750000,3,19,25,10,15
82,84,1.000000,2,19,19,10,10
82,85,1.000000,2,19,19,10,10
82,86,0.750000,3,19,25,10,15
82,87,1.000000,2,19,19,10,10
82,88,1.000000,2,19,19,10,10
82,89,1.000000,2,19,19,10,10
82,90,1.000000,2,19,19,10,10
83,84,0.886364,3,25,19,15,10
83,85,0.886364,3,25,19,15,10
83,86,0.977273,3,25,25,15,15
83,87,0.886364,3,25,19,15,10
83,88,0.886364,3,25,19,15,10
83,89,0.886364,3,25,19,15,10
83,90,0.886364,3,25,19,15,10
84,85,1.000000,2,19,19,10,10
84,86,0.750000,3,19,25,10,15
84,87,1.000000,2,19,19,10,10
84,88,1.000000,2,19,19,10,10
84,89,1.000000,2,19,19,10,10
84,90,1.000000,2,19,19,10,10
85,86,0.750000,3,19,25,10,15
85,87,1.000000,2,19,19,10,10
85,88,1.000000,2,19,19,10,10
