0,125
1,126
2,127
10,135
18,143
19,144
21,146
23,148
24,149
25,150
26,151
31,156
32,157
33,158
35,160
36,161
38,163
40,165
41,166
48,173
49,174
50,175
52,177
53,178
54,179
55,180
56,181
57,182
58,183
59,184
60,185
63,188
64,189
65,190
67,192
68,193
69,194
70,195
71,196
72,197
74,199
75,200
76,201
77,202
83,208
84,85
86,209
87,210
88,211
89,212
90,213
96,219
97,220
98,221
100,223
102,225
105,228
106,229
107,230
109,232
110,233
111,234
113,236
114,237
115,238
116,239
117,240
118,241
119,242
120,243
122,245
123,246
124,247
