0,125,1.0
1,126,1.0
2,127,1.0
10,135,1.0
18,143,1.0
19,144,1.0
21,146,1.0
23,148,1.0
24,149,1.0
25,150,1.0
26,151,1.0
31,156,1.0
32,157,1.0
33,158,1.0
35,160,1.0
36,161,1.0
38,163,1.0
40,165,1.0
41,166,1.0
48,173,1.0
49,174,1.0
50,175,1.0
52,177,1.0
53,178,1.0
54,179,1.0
55,180,1.0
56,181,1.0
57,182,1.0
58,183,1.0
59,184,1.0
60,185,1.0
63,188,1.0
64,189,1.0
65,190,1.0
67,192,1.0
68,193,1.0
69,194,1.0
70,195,1.0
71,196,1.0
72,197,1.0
74,199,1.0
75,200,1.0
76,201,1.0
77,202,1.0
83,208,1.0
84,85,0.96168584
86,209,1.0
87,210,1.0
88,211,1.0
89,212,1.0
90,213,1.0
96,219,1.0
97,220,1.0
98,221,1.0
100,223,1.0
102,225,1.0
105,228,1.0
106,229,1.0
107,230,1.0
109,232,1.0
110,233,1.0
111,234,1.0
113,236,1.0
114,237,1.0
115,238,1.0
116,239,1.0
117,240,1.0
118,241,1.0
119,242,1.0
120,243,1.0
122,245,1.0
123,246,1.0
124,247,1.0
