38,40,1.000000,1,11,11,11,11
69,70,1.000000,2,5,5,5,5
76,77,0.948571,3,35,33,31,30
81,82,0.973684,3,8,8,8,8
168,198,1.000000,2,6,6,6,6
182,224,0.937500,3,12,12,12,12
231,2938,0.906250,3,5,5,5,5
300,315,0.911392,3,12,11,10,9
308,330,1.000000,1,9,9,9,9
311,7395,0.945946,3,6,6,6,6
311,7478,1.000000,2,6,6,6,6
7395,7478,0.972973,3,6,6,6,6
331,332,0.936508,3,12,12,12,12
425,427,1.000000,2,8,8,7,7
425,429,1.000000,2,8,8,7,7
427,429,1.000000,2,8,8,7,7
426,428,1.000000,2,6,6,5,5
487,488,1.000000,2,11,10,10,10
500,501,1.000000,2,6,6,6,6
500,502,1.000000,2,6,6,6,6
501,502,1.000000,2,6,6,6,6
522,543,0.909091,3,6,6,6,6
524,545,0.918367,3,6,7,6,7
517,518,1.000000,1,6,6,6,6
517,519,1.000000,1,6,6,6,6
517,520,1.000000,1,6,6,6,6
517,521,1.000000,1,6,6,6,6
517,523,1.000000,1,6,6,6,6
517,525,1.000000,1,6,6,6,6
517,526,1.000000,1,6,6,6,6
517,527,1.000000,1,6,6,6,6
517,528,1.000000,1,6,6,6,6
517,529,1.000000,1,6,6,6,6
517,530,1.000000,1,6,6,6,6
517,538,0.897436,3,6,6,6,6
517,539,0.897436,3,6,6,6,6
517,540,0.897436,3,6,6,6,6
517,541,0.897436,3,6,6,6,6
517,542,0.897436,3,6,6,6,6
517,544,0.897436,3,6,6,6,6
517,546,0.897436,3,6,6,6,6
517,547,0.897436,3,6,6,6,6
517,548,0.897436,3,6,6,6,6
517,549,0.897436,3,6,6,6,6
517,550,0.897436,3,6,6,6,6
517,551,0.897436,3,6,6,6,6
517,552,0.897436,3,6,6,6,6
518,519,1.000000,1,6,6,6,6
518,520,1.000000,1,6,6,6,6
518,521,1.000000,1,6,6,6,6
518,523,1.000000,1,6,6,6,6
518,525,1.000000,1,6,6,6,6
518,526,1.000000,1,6,6,6,6
518,527,1.000000,1,6,6,6,6
518,528,1.000000,1,6,6,6,6
518,529,1.000000,1,6,6,6,6
518,530,1.000000,1,6,6,6,6
518,538,0.897436,3,6,6,6,6
518,539,0.897436,3,6,6,6,6
518,540,0.897436,3,6,6,6,6
518,541,0.897436,3,6,6,6,6
518,542,0.897436,3,6,6,6,6
518,544,0.897436,3,6,6,6,6
518,546,0.897436,3,6,6,6,6
518,547,0.897436,3,6,6,6,6
518,548,0.897436,3,6,6,6,6
518,549,0.897436,3,6,6,6,6
518,550,0.897436,3,6,6,6,6
518,551,0.897436,3,6,6,6,6
518,552,0.897436,3,6,6,6,6
519,520,1.000000,1,6,6,6,6
519,521,1.000000,1,6,6,6,6
519,523,1.000000,1,6,6,6,6
519,525,1.000000,1,6,6,6,6
519,526,1.000000,1,6,6,6,6
519,527,1.000000,1,6,6,6,6
519,528,1.000000,1,6,6,6,6
519,529,1.000000,1,6,6,6,6
519,530,1.000000,1,6,6,6,6
519,538,0.897436,3,6,6,6,6
519,539,0.897436,3,6,6,6,6
519,540,0.897436,3,6,6,6,6
519,541,0.897436,3,6,6,6,6
519,542,0.897436,3,6,6,6,6
519,544,0.897436,3,6,6,6,6
519,546,0.897436,3,6,6,6,6
519,547,0.897436,3,6,6,6,6
519,548,0.897436,3,6,6,6,6
519,549,0.897436,3,6,6,6,6
519,550,0.897436,3,6,6,6,6
519,551,0.897436,3,6,6,6,6
519,552,0.897436,3,6,6,6,6
520,521,1.000000,1,6,6,6,6
520,523,1.000000,1,6,6,6,6
520,525,1.000000,1,6,6,6,6
520,526,1.000000,1,6,6,6,6
520,527,1.000000,1,6,6,6,6
520,528,1.000000,1,6,6,6,6
520,529,1.000000,1,6,6,6,6
520,530,1.000000,1,6,6,6,6
520,538,0.897436,3,6,6,6,6
520,539,0.897436,3,6,6,6,6
520,540,0.897436,3,6,6,6,6
520,541,0.897436,3,6,6,6,6
520,542,0.897436,3,6,6,6,6
520,544,0.897436,3,6,6,6,6
520,546,0.897436,3,6,6,6,6
520,547,0.897436,3,6,6,6,6
520,548,0.897436,3,6,6,6,6
520,549,0.897436,3,6,6,6,6
520,550,0.897436,3,6,6,6,6
520,551,0.897436,3,6,6,6,6
520,552,0.897436,3,6,6,6,6
521,523,1.000000,1,6,6,6,6
521,525,1.000000,1,6,6,6,6
521,526,1.000000,1,6,6,6,6
521,527,1.000000,1,6,6,6,6
521,528,1.000000,1,6,6,6,6
521,529,1.000000,1,6,6,6,6
521,530,1.000000,1,6,6,6,6
521,538,0.897436,3,6,6,6,6
521,539,0.897436,3,6,6,6,6
521,540,0.897436,3,6,6,6,6
521,541,0.897436,3,6,6,6,6
521,542,0.897436,3,6,6,6,6
521,544,0.897436,3,6,6,6,6
521,546,0.897436,3,6,6,6,6
521,547,0.897436,3,6,6,6,6
521,548,0.897436,3,6,6,6,6
521,549,0.897436,3,6,6,6,6
521,550,0.897436,3,6,6,6,6
521,551,0.897436,3,6,6,6,6
521,552,0.897436,3,6,6,6,6
523,525,1.000000,1,6,6,6,6
523,526,1.000000,1,6,6,6,6
523,527,1.000000,1,6,6,6,6
523,528,1.000000,1,6,6,6,6
523,529,1.000000,1,6,6,6,6
523,530,1.000000,1,6,6,6,6
523,538,0.897436,3,6,6,6,6
523,539,0.897436,3,6,6,6,6
523,540,0.897436,3,6,6,6,6
523,541,0.897436,3,6,6,6,6
523,542,0.897436,3,6,6,6,6
523,544,0.897436,3,6,6,6,6
523,546,0.897436,3,6,6,6,6
523,547,0.897436,3,6,6,6,6
523,548,0.897436,3,6,6,6,6
523,549,0.897436,3,6,6,6,6
523,550,0.897436,3,6,6,6,6
523,551,0.897436,3,6,6,6,6
523,552,0.897436,3,6,6,6,6
525,526,1.000000,1,6,6,6,6
525,527,1.000000,1,6,6,6,6
525,528,1.000000,1,6,6,6,6
525,529,1.000000,1,6,6,6,6
525,530,1.000000,1,6,6,6,6
525,538,0.897436,3,6,6,6,6
525,539,0.897436,3,6,6,6,6
525,540,0.897436,3,6,6,6,6
525,541,0.897436,3,6,6,6,6
525,542,0.897436,3,6,6,6,6
525,544,0.897436,3,6,6,6,6
525,546,0.897436,3,6,6,6,6
525,547,0.897436,3,6,6,6,6
525,548,0.897436,3,6,6,6,6
525,549,0.897436,3,6,6,6,6
525,550,0.897436,3,6,6,6,6
525,551,0.897436,3,6,6,6,6
525,552,0.897436,3,6,6,6,6
526,527,1.000000,1,6,6,6,6
526,528,1.000000,1,6,6,6,6
526,529,1.000000,1,6,6,6,6
526,530,1.000000,1,6,6,6,6
526,538,0.897436,3,6,6,6,6
526,539,0.897436,3,6,6,6,6
526,540,0.897436,3,6,6,6,6
526,541,0.897436,3,6,6,6,6
526,542,0.897436,3,6,6,6,6
526,544,0.897436,3,6,6,6,6
526,546,0.897436,3,6,6,6,6
526,547,0.897436,3,6,6,6,6
526,548,0.897436,3,6,6,6,6
526,549,0.897436,3,6,6,6,6
526,550,0.897436,3,6,6,6,6
526,551,0.897436,3,6,6,6,6
526,552,0.897436,3,6,6,6,6
527,528,1.000000,1,6,6,6,6
527,529,1.000000,1,6,6,6,6
527,530,1.000000,1,6,6,6,6
527,538,0.897436,3,6,6,6,6
527,539,0.897436,3,6,6,6,6
