2,9,0.916667,3

20,49,1.000000,2
20,2198,1.000000,2
49,2198,1.000000,2

21,50,1.000000,1
21,2199,1.000000,1
50,2199,1.000000,1

22,51,1.000000,1
22,2200,1.000000,1
51,2200,1.000000,1

25,54,1.000000,2
25,2203,1.000000,2
54,2203,1.000000,2

26,55,1.000000,2
26,2204,1.000000,2
55,2204,1.000000,2

29,58,1.000000,2
29,2007,0.722222,3
29,2207,1.000000,2
58,2007,0.722222,3
58,2207,1.000000,2
2007,2207,0.972222,3

37,2292,1.000000,2

23,52,1.000000,2
23,2201,1.000000,2
52,2201,1.000000,2

24,53,1.000000,1
24,2202,1.000000,1
53,2202,1.000000,1

30,59,1.000000,2
30,2208,1.000000,2
59,2208,1.000000,2

63,839,1.000000,2

82,106,0.973684,3

84,86,0.977778,3

88,90,0.977778,3

85,87,0.988889,3
85,89,1.000000,2
85,91,0.988889,3
85,93,0.988889,3
85,95,1.000000,2
85,97,0.988889,3
85,103,0.988889,3
85,113,1.000000,2
87,89,1.000000,2
87,91,1.000000,2
87,93,1.000000,2
87,95,1.000000,2
87,97,1.000000,2
87,103,1.000000,2
87,113,1.000000,2
89,91,0.988889,3
89,93,0.988889,3
89,95,1.000000,2
89,97,0.988889,3
89,103,0.988889,3
89,113,1.000000,2
91,93,1.000000,2
91,95,1.000000,2
91,97,1.000000,2
91,103,1.000000,2
91,113,1.000000,2
93,95,0.988889,3
93,97,1.000000,2
93,103,1.000000,2
93,113,0.988889,3
95,97,0.988889,3
95,103,0.988889,3
95,113,1.000000,2
97,103,1.000000,2
97,113,0.988889,3
103,113,0.988889,3

98,100,0.977778,3

99,101,0.982759,3
99,105,0.982759,3
99,107,0.982759,3
99,109,0.982759,3
99,111,0.982759,3
99,112,0.982759,3
101,105,0.982759,3
101,107,0.982759,3
101,109,0.982759,3
101,111,0.982759,3
101,112,0.982759,3
105,107,0.982759,3
105,109,1.000000,2
105,111,1.000000,2
105,112,1.000000,2
107,109,0.982759,3
107,111,0.982759,3
107,112,0.982759,3
109,111,1.000000,2
109,112,1.000000,2
111,112,1.000000,2

108,110,1.000000,2

114,115,1.000000,2
114,118,0.984375,3
114,119,0.984375,3
114,120,0.984375,3
114,125,1.000000,2
114,128,0.984375,3
114,140,0.984375,3
114,142,0.984375,3
115,118,0.984375,3
115,119,0.984375,3
115,120,0.984375,3
115,125,1.000000,2
115,128,0.984375,3
115,140,0.984375,3
115,142,0.984375,3
118,119,1.000000,2
118,120,0.984375,3
118,125,0.984375,3
118,128,0.984375,3
118,140,0.984375,3
118,142,0.984375,3
119,120,0.984375,3
119,125,0.984375,3
119,128,0.984375,3
119,140,0.984375,3
119,142,0.984375,3
120,125,1.000000,2
120,128,1.000000,2
120,140,1.000000,2
120,142,1.000000,2
125,128,0.984375,3
125,140,0.984375,3
125,142,0.984375,3
128,140,0.984375,3
128,142,0.984375,3
140,142,1.000000,2

116,117,0.980392,3
116,121,0.980392,3
116,122,0.980392,3
116,126,0.980392,3
117,121,0.980392,3
117,122,0.980392,3
117,126,0.980392,3
121,122,0.980392,3
121,126,0.980392,3
122,126,0.980392,3

124,127,0.977778,3

129,130,1.000000,2
129,131,0.987013,3
129,132,0.987013,3
129,133,0.987013,3
