1,44,85,186,204,229
2,9
5,8
7,10
13,55,95,119,140,161,188,206,231,269
12,18,20
21,46,190,208,232,288
43,102,247,286,293
45,189,207,287,328
48,49
51,346
53,74,79,84,93,117,132,181,185,203,228,267
54,118,139,160,187,205,230
63,64,65,100,101
69,289
70,71
94,268
98,99
106,262
126,184
131,425
134,135,136
144,165
146,167
147,168
149,170
151,173
153,175
154,176
155,177
156,178
157,164,179
158,169,180
191,209
193,211
194,212
196,214
197,215
198,216
199,217
200,218
201,219
202,220
233,330
248,329
276,277
291,292
297,298
299,325
300,301
303,304
252,305,345
310,335
312,333
313,334
314,336
315,337
316,338
317,339
320,342
321,343
322,344
349,358,362,368,377,383,387,393,397
351,359,363,369,378,388,394
360,364
367,404
373,391,405
374,375,380,381,382,390,392,400,403,406,408,410
