3,8
4,9
11,12,13,14
60,118
239,240
245,246
247,248
249,250
251,252
255,263,269
256,264,270
259,265
260,266
261,267
262,268
281,1573
410,690
411,692
417,418
419,428
431,432
446,447
448,449
676,677
720,730
722,724
728,737
729,740
725,733,736
749,751
823,824
856,858
871,873
872,874
900,901
992,994
993,995
1013,1223
1026,1225
1027,1226
1035,1228
1037,1229
1038,1230
1052,1236
1061,1242
1064,1243
1065,1244
1066,1247
1091,1245
1092,1246
1094,1249
1105,1221
1112,1116
1122,1238
1130,1141
1260,1265,1271
1261,1273
1262,1275,1289
1263,1276
1259,1264,1270,1281
1272,1283
1499,1502
1584,1588
