0,498,0.9790795
1,60,0.79
1,499,0.973262
2,500,1.0
3,501,1.0
4,502,1.0
5,503,1.0
6,504,1.0
7,505,1.0
8,506,0.9948097
9,507,0.9557522
10,508,1.0
11,509,0.9649635
12,510,1.0
12,512,1.0
13,511,0.981241
14,512,1.0
15,513,1.0
15,510,1.0
16,514,1.0
17,515,0.9974425
18,516,0.9516908
19,517,1.0
20,518,0.99461955
21,519,1.0
22,520,0.7659575
23,521,0.81565654
24,522,1.0
25,523,1.0
26,524,0.99959517
27,526,1.0
28,527,1.0
29,528,1.0
30,529,1.0
31,530,0.97512436
32,531,0.9676113
33,532,0.9970958
34,533,1.0
35,534,0.9128997
36,535,1.0
37,536,1.0
38,537,0.7382353
39,538,1.0
40,539,1.0
41,540,1.0
42,541,1.0
43,542,0.9529828
44,543,0.99658316
45,544,1.0
46,545,1.0
47,546,0.9782609
48,547,1.0
49,548,1.0
50,549,0.95144224
51,847,1.0
51,550,1.0
52,551,1.0
52,848,1.0
53,552,1.0
54,553,1.0
55,554,1.0
56,555,1.0
57,556,0.83829
57,855,0.78511626
58,557,0.90584797
59,558,1.0
60,559,1.0
61,560,1.0
62,561,0.9591516
64,563,1.0
65,564,0.8912556
66,565,1.0
68,567,0.75321335
69,568,1.0
70,569,1.0
71,570,1.0
72,571,1.0
72,1070,0.8992095
73,572,1.0
74,573,0.92028254
75,574,1.0
76,575,0.9918033
77,1090,0.84090906
77,576,1.0
78,577,0.9530258
79,578,1.0
80,579,1.0
81,580,1.0
82,581,1.0
83,582,1.0
84,584,0.8763191
85,585,1.0
86,587,0.84339976
87,588,0.96178347
89,590,0.9119403
90,591,1.0
92,593,1.0
93,594,1.0
94,595,1.0
95,596,1.0
96,597,1.0
97,598,1.0
98,599,1.0
99,600,0.9944
100,601,1.0
101,602,1.0
102,603,1.0
103,604,1.0
104,605,1.0
105,606,1.0
106,607,1.0
107,608,1.0
108,609,1.0
109,610,0.94812924
110,611,1.0
111,612,1.0
112,613,1.0
113,614,1.0
114,615,1.0
115,616,1.0
116,617,1.0
117,618,1.0
118,619,1.0
119,620,1.0
120,621,0.9883221
121,622,1.0
122,623,1.0
123,624,1.0
124,625,1.0
125,626,1.0
126,627,1.0
127,628,1.0
128,629,1.0
129,630,1.0
130,631,1.0
131,632,1.0
132,633,1.0
133,634,0.9767234
134,635,1.0
135,636,1.0
136,637,1.0
137,638,1.0
138,639,1.0
139,640,1.0
140,641,1.0
141,642,1.0
142,643,1.0
143,644,1.0
144,645,1.0
145,646,1.0
147,648,1.0
148,649,1.0
149,576,1.0
149,183,1.0
150,184,0.95620435
151,652,1.0
153,655,0.9829932
155,657,0.8
156,658,0.8362069
157,659,0.9178744
158,660,0.7571274
159,661,0.8464
161,664,0.8546638
162,665,0.77729255
163,666,0.7733711
164,667,0.937726
166,669,0.9521053
167,670,0.9825143
169,672,0.88383627
170,674,0.8648415
173,677,0.72791517
174,678,0.74749094
175,677,0.77031803
175,679,0.8631179
178,682,1.0
179,683,0.8888889
180,684,0.98750603
181,689,1.0
182,690,0.9449249
183,650,1.0
185,693,0.97929215
186,694,1.0
187,695,0.97728634
188,696,1.0
189,697,1.0
190,698,0.9991679
191,699,0.9367308
192,700,1.0
193,702,0.73595506
194,703,1.0
195,704,0.94707906
197,706,0.9513812
198,707,0.9502688
199,708,1.0
200,709,1.0
201,710,1.0
202,711,1.0
205,712,1.0
206,713,0.83959043
207,714,1.0
208,715,1.0
209,716,1.0
211,718,1.0
212,719,0.876
218,725,0.9005525
219,726,0.9532925
220,727,1.0
221,728,1.0
222,729,1.0
223,730,1.0
224,731,1.0
225,732,1.0
226,733,0.9262443
227,736,1.0
228,737,1.0
229,738,1.0
230,739,1.0
231,740,1.0
232,741,1.0
233,742,1.0
234,743,1.0
235,744,1.0
236,745,1.0
237,746,1.0
238,747,0.9603714
239,749,0.9344417
240,750,1.0
241,751,0.816142
242,752,0.94457275
243,753,1.0
244,754,1.0
245,755,1.0
246,756,1.0
247,757,0.989533
248,758,0.9758759
249,759,0.99065065
250,760,0.863354
251,761,1.0
252,762,1.0
253,763,1.0
254,764,1.0
255,765,1.0
256,766,1.0
257,767,1.0
258,768,1.0
259,769,1.0
260,770,1.0
261,771,1.0
262,772,1.0
263,773,1.0
264,774,1.0
265,775,1.0
266,776,1.0
267,777,1.0
268,778,1.0
269,779,1.0
270,780,1.0
271,781,1.0
272,782,1.0
273,783,1.0
274,784,1.0
275,785,1.0
276,786,0.9589041
277,787,1.0
278,788,0.9421158
279,805,0.8778626
279,789,1.0
280,790,1.0
281,791,1.0
282,792,1.0
283,793,1.0
284,794,0.9817444
285,795,1.0
286,796,0.9671848
287,797,1.0
288,798,0.9013158
289,799,0.96567506
290,800,1.0
291,801,1.0
292,802,1.0
292,804,0.779661
293,803,0.944206
294,804,0.8576271
295,805,1.0
296,806,1.0
297,807,1.0
298,808,1.0
299,809,0.9790913
300,810,1.0
301,811,1.0
302,812,1.0
303,813,1.0
304,814,1.0
305,815,1.0
306,816,1.0
307,817,1.0
308,818,1.0
309,819,0.94323146
310,820,1.0
311,821,1.0
312,822,1.0
313,823,1.0
314,824,0.9522613
315,825,1.0
316,826,0.9202454
317,827,1.0
318,828,1.0
319,829,1.0
320,830,1.0
321,831,1.0
322,832,1.0
323,833,1.0
324,834,0.89503103
325,835,1.0
326,836,1.0
327,837,1.0
328,838,1.0
329,839,1.0
330,840,1.0
331,841,1.0
332,842,1.0
333,843,1.0
334,844,1.0
335,845,1.0
336,846,1.0
337,847,1.0
338,848,1.0
339,849,1.0
340,850,1.0
341,851,1.0
342,852,1.0
343,853,1.0
344,854,1.0
345,855,0.8361423
346,856,1.0
347,857,1.0
348,858,0.9997862
349,859,1.0
350,860,1.0
351,861,1.0
352,862,1.0
353,863,1.0
354,864,1.0
355,865,0.74858755
356,866,0.93359596
357,867,1.0
358,868,1.0
359,869,1.0
360,870,1.0
361,871,1.0
362,872,1.0
363,873,1.0
364,874,1.0
365,875,1.0
366,876,1.0
367,877,1.0
368,878,1.0
369,880,0.99656355
370,881,0.99572647
371,882,1.0
372,883,1.0
373,884,1.0
374,885,1.0
375,886,1.0
376,887,1.0
377,888,1.0
378,889,1.0
379,890,1.0
380,891,1.0
381,892,1.0
382,893,1.0
383,894,1.0
384,895,1.0
385,896,1.0
386,897,1.0
387,898,1.0
388,899,1.0
389,900,0.9876423
390,901,1.0
391,902,1.0
392,903,1.0
393,904,1.0
394,905,1.0
395,906,1.0
396,907,1.0
397,908,0.98962754
398,909,0.9965329
399,910,0.901
400,911,0.8989796
401,912,0.8989796
402,913,0.9864273
403,914,0.9882085
404,915,1.0
405,916,1.0
406,917,1.0
407,918,1.0
408,919,1.0
409,920,1.0
410,921,1.0
411,922,1.0
412,923,1.0
413,924,0.9966997
414,925,1.0
415,926,1.0
416,927,1.0
417,928,0.9310345
418,929,0.78156996
419,930,0.944
420,931,1.0
421,932,1.0
422,933,1.0
423,934,1.0
424,935,0.98998886
426,937,0.9929416
427,938,1.0
428,939,0.9873737
429,940,1.0
430,941,1.0
431,942,0.99882656
432,943,1.0
433,944,1.0
434,945,0.9958575
435,946,1.0
436,947,0.9913793
437,948,1.0
438,949,1.0
440,951,1.0
442,953,1.0
443,954,1.0
444,955,1.0
445,956,1.0
446,957,1.0
447,958,0.99437475
448,959,1.0
449,960,1.0
450,961,1.0
451,962,1.0
452,963,1.0
453,964,1.0
454,965,1.0
455,966,1.0
456,967,1.0
457,968,1.0
458,969,1.0
459,970,1.0
460,971,1.0
461,972,1.0
462,973,1.0
463,974,1.0
464,975,1.0
465,976,0.9873294
466,977,1.0
467,978,1.0
468,979,1.0
469,980,1.0
470,981,1.0
471,982,1.0
472,983,1.0
473,984,0.97793823
474,985,1.0
475,986,1.0
476,987,1.0
477,988,1.0
478,989,1.0
479,990,0.9697103
480,991,1.0
481,992,1.0
482,993,1.0
483,994,1.0
484,995,1.0
485,996,1.0
486,997,1.0
487,998,1.0
488,999,1.0
489,1000,1.0
490,1001,1.0
491,1002,1.0
492,1003,1.0
493,1004,1.0
494,1005,1.0
495,1006,1.0
496,1007,1.0
497,1008,1.0
538,1001,0.8378378
603,1072,0.8654206
622,965,1.0
641,1077,0.98918086
650,691,1.0
651,692,0.96363634
1013,1065,1.0
1014,1024,1.0
1016,1021,0.85714287
1018,1061,1.0
1019,1020,1.0
1025,1040,1.0
1034,1051,1.0
1035,1049,1.0
1035,1051,1.0
1036,1052,1.0
1037,1053,1.0
1038,1056,1.0
1038,1045,0.9264706
1044,1055,1.0
1044,1065,1.0
1045,1046,1.0
1048,1050,0.76842105
1071,1078,1.0
1073,1076,0.72043014
1078,1090,1.0
1116,1119,1.0
