0,583,1.000000,1

1,584,1.000000,1

2,585,1.000000,1

3,586,1.000000,1

4,587,1.000000,1

5,588,1.000000,1

6,589,1.000000,1

7,590,1.000000,1

8,591,1.000000,1

9,592,1.000000,1

10,593,1.000000,1

11,594,1.000000,1

12,595,1.000000,1

13,596,1.000000,1

14,597,1.000000,1

15,598,1.000000,1

16,599,1.000000,1

17,600,1.000000,1

18,601,1.000000,1

19,602,1.000000,1

20,603,1.000000,1

22,605,1.000000,1

23,606,1.000000,1

24,607,1.000000,1

25,608,1.000000,1

26,609,1.000000,1

27,610,1.000000,1

28,611,1.000000,1

29,612,1.000000,1

30,613,1.000000,1

31,614,1.000000,1

32,615,1.000000,1

33,616,1.000000,1

34,617,1.000000,1

35,618,1.000000,1

36,619,1.000000,1

37,620,1.000000,1

38,621,1.000000,1

40,623,1.000000,1

43,626,1.000000,1

44,627,1.000000,1

46,629,1.000000,1

47,630,1.000000,1

49,632,1.000000,1

50,350,0.990950,3
50,364,0.909483,3
50,633,1.000000,1
50,933,0.990950,3
50,947,0.909483,3
350,364,0.909483,3
350,633,0.990950,3
350,933,1.000000,1
350,947,0.909483,3
364,633,0.909483,3
364,933,0.909483,3
364,947,1.000000,1
633,933,0.990950,3
633,947,0.909483,3
933,947,0.909483,3

51,634,1.000000,1

53,636,1.000000,1

54,637,1.000000,1

55,638,1.000000,1

56,639,1.000000,1

57,640,1.000000,1

58,641,1.000000,1

59,642,1.000000,1

60,643,1.000000,1

61,644,1.000000,1

62,645,1.000000,1

63,646,1.000000,1

64,647,1.000000,1

65,648,1.000000,1

66,649,1.000000,1

67,650,1.000000,1

68,651,1.000000,1

70,653,1.000000,1

71,654,1.000000,1

72,655,1.000000,1

73,656,1.000000,1

74,657,1.000000,1

75,658,1.000000,1

76,659,1.000000,1

77,660,1.000000,1

78,661,1.000000,1

79,662,1.000000,1

80,663,1.000000,1

81,664,1.000000,1

82,665,1.000000,1

83,666,1.000000,1

84,667,1.000000,1

85,668,1.000000,1

86,669,1.000000,1

87,670,1.000000,1

88,671,1.000000,1

89,672,1.000000,1

90,673,1.000000,1

91,674,1.000000,1

92,675,1.000000,1

93,676,1.000000,1

94,677,1.000000,1

95,678,1.000000,1

96,679,1.000000,1

97,680,1.000000,1

98,681,1.000000,1

99,682,1.000000,1

100,683,1.000000,1

101,684,1.000000,1

102,685,1.000000,1

103,686,1.000000,1

104,687,1.000000,1

105,688,1.000000,1

106,689,1.000000,1

107,690,1.000000,1

108,691,1.000000,1

109,692,1.000000,1

110,693,1.000000,1

111,694,1.000000,1

112,695,1.000000,1

114,697,1.000000,1

115,698,1.000000,1

116,699,1.000000,1

117,700,1.000000,1

118,701,1.000000,1

119,702,1.000000,1

120,703,1.000000,1

121,704,1.000000,1

122,705,1.000000,1

123,706,1.000000,1

124,707,1.000000,1

125,708,1.000000,1

126,709,1.000000,1

127,710,1.000000,1

128,711,1.000000,1

129,712,1.000000,1

130,713,1.000000,1

131,714,1.000000,1

132,715,1.000000,1

133,716,1.000000,1

134,717,1.000000,1

135,718,1.000000,1

136,719,1.000000,1

137,720,1.000000,1

141,724,1.000000,1

142,725,1.000000,1

143,726,1.000000,1

144,727,1.000000,1

145,728,1.000000,1

146,729,1.000000,1

147,730,1.000000,1

148,731,1.000000,1

149,732,1.000000,1

151,734,1.000000,1

153,736,1.000000,1

154,737,1.000000,1

155,738,1.000000,1

156,739,1.000000,1

157,740,1.000000,1

159,742,1.000000,1

160,743,1.000000,1

161,744,1.000000,1

162,745,1.000000,1

163,746,1.000000,1

164,747,1.000000,1

166,749,1.000000,1

167,750,1.000000,1

168,751,1.000000,1

169,752,1.000000,1

170,753,1.000000,1

